#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2023.6918     -1.37     3.28
2023.6945     -0.10     0.62
2023.6973     1.75     1.06
2023.7000     -1.24     -1.90
2023.7027     -2.78     -2.92
2023.7055     0.56     -0.88
2023.7082     -1.82     0.18
2023.7110     -0.73     3.49
2023.7137     -0.65     1.67
2023.7164     0.28     -0.69
2023.7192     0.95     -1.53
2023.7219     -0.84     -2.31
2023.7247     0.01     -1.77
2023.7274     0.95     -2.17
2023.7301     0.33     -0.38
2023.7329     -0.66     -0.27
2023.7356     -0.71     -0.57
2023.7384     -1.59     2.52
2023.7411     -2.13     -0.74
2023.7438     -1.66     0.04
2023.7466     -0.46     2.88
2023.7493     -0.61     0.04
2023.7521     -1.30     -2.60
2023.7548     -1.04     0.85
2023.7575     0.36     -0.52
2023.7603     -0.96     -2.26
2023.7630     -0.99     -2.53
2023.7658     -1.21     -2.23
2023.7685     -2.79     0.57
2023.7712     -0.70     -1.39
2023.7740     -1.20     -1.34
2023.7767     -0.99     0.29
2023.7795     -0.29     -1.14
2023.7822     -3.01     -1.93
2023.7849     -0.56     -2.01
2023.7877     0.18     1.15
2023.7904     -1.92     3.32
2023.7932     -0.69     -1.15
2023.7959     0.71     -1.21
2023.7986     0.93     0.23
2023.8014     -0.50     -0.82
2023.8041     0.19     -1.64
2023.8068     0.25     -1.54
2023.8096     0.26     1.07
2023.8123     -1.01     0.94
2023.8151     -1.60     0.18
2023.8178     -1.95     -1.46
2023.8205     0.17     -0.14
2023.8233     -0.79     0.88
2023.8260     -0.16     1.06
2023.8288     -1.50     -0.06
2023.8315     -0.95     -2.63
2023.8342     -0.58     -1.37
2023.8370     0.39     -2.58
2023.8397     -1.39     -0.75
2023.8425     0.04     -1.21
2023.8452     -1.32     -2.14
2023.8479     0.86     -0.50
2023.8507     0.70     3.56
2023.8534     0.02     -1.22
2023.8562     0.03     0.31
2023.8589     -0.28     -0.42
2023.8616     0.57     -0.53
2023.8644     0.10     0.65
2023.8671     1.88     0.75
2023.8699     0.98     1.44
2023.8726     -0.86     -3.96
2023.8753     1.05     0.27
2023.8781     0.56     -0.98
2023.8808     0.50     0.01
2023.8836     1.13     1.71
2023.8863     2.00     0.76
2023.8890     1.84     0.07
2023.8918     -0.33     -0.26
2023.8945     0.21     0.20
2023.8973     -0.50     0.55
2023.9000     1.13     -1.10
2023.9027     -0.00     0.07
2023.9055     0.61     -0.43
2023.9082     -0.10     1.00
2023.9110     0.50     0.68
2023.9137     -0.39     -0.34
2023.9164     -0.11     1.20
2023.9192     0.09     0.02
2023.9219     0.49     -0.41
2023.9247     0.57     0.81
2023.9274     0.97     1.25
2023.9301     -0.10     1.23
2023.9329     -0.06     1.73
2023.9356     1.06     0.77
2023.9384     0.56     1.02
2023.9411     0.07     -0.64
2023.9438     0.76     0.06
2023.9466     -2.67     -0.60
2023.9493     0.27     -0.10
2023.9521     -0.63     0.38
2023.9548     -0.26     -0.96
2023.9575     -0.08     -0.02
2023.9603     0.20     1.52
2023.9630     -0.39     -0.95
2023.9658     0.01     -0.29
2023.9685     0.38     0.53
2023.9712     -0.31     -0.60
2023.9740     -0.03     -1.87
2023.9767     0.47     0.25
2023.9795     -0.26     -0.29
2023.9822     0.33     0.46
2023.9849     0.19     -0.63
2023.9877     0.38     -0.10
2023.9904     0.15     -1.33
2023.9932     -0.54     1.42
2023.9959     0.16     -1.10
2023.9986     0.99     0.47
2024.0014     -0.16     1.84
2024.0041     0.48     -0.57
2024.0068     1.95     -0.09
2024.0096     0.99     -1.02
2024.0123     0.22     -0.99
2024.0150     0.18     -0.41
2024.0178     0.72     -0.17
2024.0205     0.58     -1.04
2024.0232     0.69     0.87
2024.0260     -0.92     -0.70
2024.0287     -0.45     0.95
2024.0314     0.17     1.32
2024.0342     0.87     0.52
2024.0369     0.90     -0.30
2024.0396     0.24     -1.37
2024.0423     -0.34     0.06
2024.0451     0.39     -1.55
2024.0478     1.11     -0.15
2024.0505     0.80     -0.88
2024.0533     -0.01     -0.69
2024.0560     -0.69     0.57
2024.0587     -0.29     -0.29
2024.0615     -0.06     -0.77
2024.0642     -1.15     -1.27
2024.0669     1.70     -1.97
2024.0697     -0.14     -0.25
2024.0724     -0.89     -0.83
2024.0751     0.92     -0.02
2024.0779     -1.22     -3.73
2024.0806     0.52     -0.87
2024.0833     0.83     2.87
2024.0861     1.03     0.83
2024.0888     1.00     -0.95
2024.0915     0.97     1.82
2024.0943     1.16     -0.47
2024.0970     1.57     0.21
2024.0997     0.87     1.43
2024.1025     0.01     -1.05
2024.1052     0.21     0.36
2024.1079     -0.79     0.22
2024.1107     0.14     0.46
2024.1134     0.12     0.86
2024.1161     1.43     1.07
2024.1189     -0.13     -0.19
2024.1216     1.63     1.19
2024.1243     0.64     -1.09
2024.1270     1.31     -1.72
2024.1298     0.43     -0.13
2024.1325     0.89     -0.67
2024.1352     0.64     0.45
2024.1380     2.59     -0.46
2024.1407     -0.65     -3.41
2024.1434     0.68     -0.57
2024.1462     0.72     -1.15
2024.1489     -0.01     0.68
2024.1516     0.67     -1.45
2024.1544     0.07     -0.70
2024.1571     0.46     1.02
2024.1598     0.63     2.17
2024.1626     0.53     -1.23
2024.1653     1.14     0.63
2024.1680     0.36     -0.65
2024.1708     -0.35     0.34
2024.1735     0.51     0.46
2024.1762     0.23     0.66
2024.1790     -1.35     0.87
2024.1817     -0.27     1.15
2024.1844     0.11     1.33
2024.1872     1.87     1.64
2024.1899     0.16     2.72
2024.1926     0.91     1.35
2024.1954     0.03     4.23
2024.1981     0.37     0.48
2024.2008     3.08     0.60
2024.2036     -0.16     -1.26
2024.2063     0.89     1.77
2024.2090     -0.13     0.97
2024.2117     0.65     0.73
2024.2145     0.52     3.33
2024.2172     0.31     2.34
2024.2199     0.94     0.78
2024.2227     1.75     3.42
2024.2254     -1.16     2.09
2024.2281     1.72     1.21
2024.2309     -0.87     -1.98
2024.2336     -1.07     1.82
2024.2363     1.37     2.14
2024.2391     1.44     2.27
2024.2418     0.89     3.30
2024.2445     -0.28     2.25
2024.2473     -0.02     3.76
2024.2500     0.64     2.68
2024.2527     1.47     0.59
2024.2555     -0.12     2.53
2024.2582     0.48     0.71
2024.2609     0.81     2.12
2024.2637     1.49     4.32
2024.2664     1.95     3.56
2024.2691     0.81     1.04
2024.2719     0.25     2.70
2024.2746     -0.34     1.53
2024.2773     0.13     0.79
2024.2801     2.76     -0.30
2024.2828     -0.17     3.54
2024.2855     0.13     3.39
2024.2883     -0.47     2.41
2024.2910     0.80     2.76
2024.2937     3.30     3.85
2024.2964     2.28     1.53
2024.2992     0.82     3.24
2024.3019     0.25     2.30
2024.3046     -0.30     3.34
2024.3074     0.07     0.50
2024.3101     -0.05     0.31
2024.3128     -0.52     2.13
2024.3156     -1.12     0.71
2024.3183     2.00     3.25
2024.3210     1.87     2.60
2024.3238     1.12     1.15
2024.3265     1.38     1.37
2024.3292     0.36     2.07
2024.3320     0.58     -0.15
2024.3347     0.54     3.02
2024.3374     0.47     1.39
2024.3402     1.11     2.66
2024.3429     -0.70     1.42
2024.3456     2.21     1.87
2024.3484     -0.12     0.65
2024.3511     1.28     2.51
2024.3538     2.55     3.53
2024.3566     0.26     1.71
2024.3593     0.26     4.30
2024.3620     -0.18     2.29
2024.3648     1.39     0.99
2024.3675     4.09     1.96
2024.3702     -0.40     4.97
2024.3730     1.21     2.41
2024.3757     -1.01     2.88
2024.3784     0.46     -0.32
2024.3811     0.25     0.64
2024.3839     2.76     3.24
2024.3866     -0.91     1.54
2024.3893     2.65     4.15
2024.3921     -0.59     -1.61
2024.3948     -0.21     3.13
2024.3975     1.45     0.02
2024.4003     0.70     2.04
2024.4030     0.74     1.67
2024.4057     0.71     1.19
2024.4085     -0.46     4.24
2024.4112     0.07     1.66
2024.4139     1.36     3.13
2024.4167     0.16     0.30
2024.4194     0.67     1.35
2024.4221     0.97     0.98
2024.4249     -0.35     3.14
2024.4276     4.94     2.11
2024.4303     -0.43     -0.01
2024.4331     -0.29     -0.21
2024.4358     -0.60     1.23
2024.4385     -0.91     3.32
2024.4413     -0.25     0.29
2024.4440     0.32     1.66
2024.4467     1.31     3.07
2024.4495     -0.12     0.73
2024.4522     1.22     2.07
2024.4549     -0.42     4.35
2024.4577     -0.68     -1.70
2024.4604     2.06     -0.23
2024.4631     -1.10     1.73
2024.4686     1.22     2.51
2024.4713     -1.50     0.63
2024.4740     -0.90     1.19
2024.4768     -0.10     0.57
2024.4795     1.19     3.34
2024.4822     -1.77     -0.66
2024.4850     -0.20     1.49
2024.4877     -1.99     -1.88
2024.4904     -0.31     1.97
2024.4932     0.26     -0.78
2024.4959     -1.01     3.19
2024.5178     -1.02     2.76
2024.5205     -0.92     3.58
2024.5232     -1.63     0.89
2024.5260     -1.74     0.71
2024.5287     -2.43     2.18
2024.5314     0.89     -0.79
2024.5342     -1.81     -0.48
2024.5369     0.18     1.06
2024.5396     0.60     -2.13
2024.5423     -1.05     1.00
2024.5451     0.30     1.72
2024.5478     -3.35     0.68
2024.5505     0.27     -0.94
2024.5533     -0.02     0.33
2024.5560     0.64     2.48
2024.5587     -1.63     1.79
2024.5615     -1.66     0.66
2024.5642     -0.28     0.33
2024.5669     0.32     3.70
2024.5697     2.16     0.25
2024.5724     -0.01     0.79
2024.5751     0.45     2.84
2024.5779     -1.94     1.30
2024.5806     0.65     2.96
2024.5833     1.81     1.84
2024.5861     -1.52     2.00
2024.5888     -2.25     0.80
2024.5915     1.43     3.38
2024.5943     1.00     -1.42
2024.5970     -1.19     -1.79
2024.5997     -0.75     1.75
2024.6025     1.01     0.76
2024.6052     -3.12     3.27
2024.6079     -0.27     1.91
2024.6107     0.05     1.13
2024.6134     1.53     4.21
2024.6161     -0.63     1.96
2024.6189     -0.62     4.58
2024.6216     -0.63     -0.19
2024.6243     2.56     3.54
2024.6270     0.88     2.29
2024.6298     -1.26     3.74
2024.6325     -1.31     1.93
2024.6352     -0.07     3.33
2024.6380     -1.61     1.02
2024.6407     0.15     2.40
2024.6434     -1.47     0.17
2024.6462     0.91     3.22
2024.6489     -1.37     1.85
2024.6516     -0.77     2.62
2024.6544     -4.76     -1.33
2024.6571     0.11     2.34
2024.6598     -0.77     3.93
2024.6626     -1.97     1.54
2024.6653     0.60     2.29
2024.6680     1.66     2.31
2024.6708     2.52     -0.39
2024.6735     -0.66     1.09
2024.6762     -1.51     0.99
2024.6790     0.93     4.14
2024.6817     -0.95     1.06
2024.6844     3.51     3.20
2024.6872     0.87     4.05
2024.6899     -2.17     -0.94
2024.6926     1.01     1.68
2024.6954     11.25     5.77
2024.6981     1.45     0.03
2024.7008     -0.84     4.50
2024.7036     0.69     0.95
2024.7063     -1.44     0.92
2024.7090     0.15     2.44
2024.7117     1.69     1.10
2024.7145     -1.36     5.16
2024.7172     3.02     4.35
2024.7199     1.19     5.03
2024.7227     -0.75     3.14
2024.7254     -0.22     0.34
2024.7281     -0.21     2.52
2024.7309     -0.47     5.57
2024.7336     0.33     4.28
2024.7363     0.29     3.57
2024.7391     1.51     4.71
2024.7418     1.28     3.68
2024.7445     -0.47     4.27
2024.7473     -1.28     2.50
2024.7500     -0.09     2.95
2024.7527     -1.37     0.85
2024.7555     -1.22     1.97
2024.7582     -1.59     3.30
2024.7609     -3.16     3.76
2024.7637     -1.47     1.34
2024.7664     -2.12     2.87
2024.7691     -0.83     2.61
2024.7719     -0.58     1.73
2024.7746     -1.23     0.88
2024.7773     -0.20     2.79
2024.7801     -0.63     2.74
2024.7828     -0.83     3.71
2024.7855     -1.08     2.22
2024.7883     6.55     -7.51
2024.7910     -0.04     0.04
2024.7937     -1.28     1.03
2024.7964     1.23     1.47
2024.7992     5.57     -0.04
2024.8019     2.08     -0.58
2024.8046     -0.26     0.12
2024.8074     -0.26     1.85
2024.8101     0.25     -0.77
2024.8128     -0.91     1.86
2024.8156     0.12     1.40
2024.8183     1.63     3.67
2024.8210     0.41     0.16
2024.8238     -0.34     0.87
2024.8265     0.35     0.27
2024.8292     0.36     0.73
2024.8320     -0.35     0.20
2024.8347     -0.63     -1.12
2024.8374     1.68     -0.13
2024.8402     0.55     1.49
2024.8429     1.49     1.74
2024.8456     -0.38     1.47
2024.8484     1.31     -0.29
2024.8511     0.86     1.78
2024.8538     -1.46     0.35
2024.8566     0.64     3.16
2024.8593     -0.11     1.28
2024.8620     -0.52     1.04
2024.8648     0.22     1.17
2024.8675     -0.44     0.73
2024.8702     -0.64     1.71
2024.8730     -0.11     0.84
2024.8757     -0.01     1.68
2024.8784     0.56     1.09
2024.8811     1.05     1.03
2024.8839     0.46     1.37
2024.8866     0.92     1.90
2024.8893     1.82     1.01
2024.8921     -0.20     1.80
2024.8948     1.65     1.38
2024.8975     0.67     1.07
2024.9003     -0.10     -0.19
2024.9030     0.11     -0.07
2024.9057     0.70     4.16
2024.9085     0.19     2.03
2024.9112     0.40     1.06
2024.9139     0.69     1.12
2024.9167     0.56     0.91
2024.9194     0.51     2.77
2024.9221     1.58     2.79
2024.9249     0.71     0.95
2024.9276     1.18     1.49
2024.9331     1.99     3.70
2024.9358     1.92     0.99
2024.9385     2.07     1.03
2024.9413     3.03     1.09
2024.9440     2.14     -3.40
2024.9467     2.31     -2.46
2024.9495     1.44     -1.73
2024.9522     0.52     -0.42
2024.9549     1.21     0.06
2024.9577     -0.08     0.53
2024.9604     -0.45     -0.72
2024.9631     1.15     -0.26
2024.9658     1.76     0.32
2024.9686     0.06     0.34
2024.9713     -0.56     1.49
2024.9740     1.04     0.45
2024.9768     0.69     1.82
2024.9795     0.63     -0.44
2024.9822     1.10     -0.53
2024.9850     1.31     1.10
2024.9877     0.66     1.33
2024.9904     0.51     -0.63
2024.9932     1.06     3.09
2024.9959     0.50     0.87
2024.9986     0.03     0.53
2025.0014     0.16     2.04
2025.0041     0.76     0.66
2025.0068     0.29     1.61
2025.0096     -0.16     1.08
2025.0123     0.69     1.19
2025.0151     0.83     -1.60
2025.0178     -0.54     0.47
2025.0205     0.27     -1.65
2025.0233     0.40     -0.15
2025.0260     -0.32     0.19
2025.0288     0.20     1.05
2025.0315     0.19     1.47
2025.0342     -0.01     1.35
2025.0370     -1.27     2.10
2025.0397     -0.52     0.30
2025.0425     -0.56     1.10
2025.0452     0.45     2.77
2025.0479     0.96     1.67
2025.0507     0.88     3.05
2025.0534     0.69     1.88
2025.0562     0.92     2.69
2025.0589     -0.18     -0.63
2025.0616     0.46     1.93
2025.0644     0.57     -0.05
2025.0671     1.55     -1.24
2025.0699     0.87     1.09
2025.0726     0.03     -0.50
2025.0753     0.68     0.35
2025.0781     0.94     2.31
2025.0808     0.52     0.10
2025.0836     0.57     1.70
2025.0863     0.33     1.53
2025.0890     0.72     0.86
2025.0918     -0.01     -1.19
2025.0945     -0.07     0.21
2025.0973     0.52     0.75
2025.1000     -1.45     2.29
2025.1027     -0.42     1.17
2025.1055     -0.47     1.51
2025.1082     -0.02     1.19
2025.1110     -1.15     -0.45
2025.1137     0.21     0.90
2025.1164     -0.01     1.85
2025.1192     -0.68     1.61
2025.1219     0.14     1.89
2025.1247     -0.48     1.73
2025.1274     -1.47     -0.98
2025.1301     -0.96     2.90
2025.1329     0.00     3.40
2025.1356     0.25     1.00
2025.1384     0.06     1.98
2025.1411     -0.11     1.28
2025.1438     0.43     4.32
2025.1466     -0.51     2.56
2025.1493     0.48     3.55
2025.1521     0.01     3.21
2025.1548     -1.01     1.32
2025.1575     0.74     2.03
2025.1603     0.91     1.02
2025.1630     0.65     2.97
2025.1658     -0.29     3.59
2025.1685     0.26     0.39
2025.1712     -1.41     0.88
2025.1740     0.38     3.19
2025.1767     0.18     0.70
2025.1795     -0.41     1.45
2025.1822     -0.52     2.36
2025.1849     0.78     1.90
2025.1877     0.87     1.18
2025.1904     1.26     3.13
2025.1932     -0.08     3.10
2025.1959     1.11     3.53
2025.1986     0.77     4.49
2025.2014     1.09     0.90
2025.2041     -0.27     4.30
2025.2068     -0.71     1.64
2025.2096     0.54     3.90
2025.2123     0.68     2.41
2025.2151     0.22     0.36
2025.2178     1.17     1.27
2025.2205     0.15     1.12
2025.2233     -0.92     0.65
2025.2260     1.39     -0.52
2025.2288     0.02     2.63
2025.2315     1.09     3.10
2025.2342     1.57     1.07
2025.2370     0.29     0.70
2025.2397     0.87     2.31
2025.2425     0.83     3.10
2025.2452     0.25     1.95
2025.2479     -1.01     0.96
2025.2507     0.54     0.91
2025.2534     0.62     0.83
2025.2562     1.07     2.87
2025.2589     -0.16     0.84
2025.2616     0.85     2.07
2025.2644     1.42     0.85
2025.2671     -1.09     1.27
2025.2699     -0.45     2.33
2025.2726     -0.77     2.02
2025.2753     -1.27     3.79
2025.2781     -0.52     2.22
2025.2808     -0.95     1.51
2025.2836     0.06     2.10
2025.2863     0.92     3.51
2025.2890     -0.47     2.95
2025.2918     0.63     3.90
2025.2945     0.70     3.81
2025.2973     0.79     -1.66
2025.3000     0.37     2.18
2025.3027     2.18     2.56
2025.3055     0.75     2.38
2025.3082     0.13     3.31
2025.3110     -0.29     1.32
2025.3137     2.27     2.28
2025.3164     0.49     3.90
2025.3192     1.40     4.11
2025.3219     0.38     2.86
2025.3247     0.43     3.60
2025.3274     -1.98     7.43
2025.3301     -0.08     4.28
2025.3329     1.95     4.58
2025.3356     0.41     5.74
2025.3384     0.77     2.65
2025.3411     2.86     6.30
2025.3438     0.68     2.29
2025.3466     2.31     6.05
2025.3493     0.90     4.17
2025.3521     2.57     2.16
2025.3548     -0.57     2.85
2025.3575     -1.29     2.09
2025.3603     0.16     4.25
2025.3630     -0.73     3.45
2025.3658     0.84     4.30
2025.3685     -0.88     3.64
2025.3712     -0.25     2.52
2025.3740     -0.71     4.13
2025.3767     -0.41     2.91
2025.3795     -0.65     2.07
2025.3822     0.06     6.06
2025.3849     0.23     8.07
2025.3877     -0.98     1.55
2025.3904     -1.20     3.14
2025.3932     0.29     4.72
2025.3959     0.84     6.06
2025.3986     0.97     3.89
2025.4014     0.83     0.42
2025.4068     -1.59     4.87
2025.4096     0.67     4.27
2025.4123     1.32     4.26
2025.4151     0.77     2.49
2025.4178     0.71     6.08
2025.4205     0.58     4.78
2025.4233     -1.17     2.13
2025.4260     1.04     7.92
2025.4288     -0.21     4.79
2025.4315     -0.71     5.26
2025.4342     0.01     4.94
2025.4370     0.28     6.25
2025.4397     1.47     5.40
2025.4425     1.86     3.45
2025.4452     1.45     7.10
2025.4479     -1.12     5.04
2025.4507     1.23     6.31
2025.4534     0.85     5.47
2025.4562     -1.03     3.89
2025.4589     2.36     3.63
2025.4616     -0.96     5.96
2025.4644     0.62     3.58
2025.4671     -0.28     3.41
2025.4699     -0.26     5.61
2025.4726     -0.11     5.21
2025.4753     -3.14     3.47
2025.4781     -0.72     4.85
2025.4808     -0.77     4.35
2025.4836     1.07     7.16
2025.4863     1.16     9.45
2025.4890     -2.53     6.65
2025.4918     -2.59     7.64
2025.4945     0.32     5.70
2025.4973     1.73     8.25
2025.5000     -0.52     8.01
2025.5027     0.07     7.04
2025.5055     -0.36     7.41
2025.5082     0.21     8.14
2025.5110     0.10     6.67
2025.5137     0.76     9.47
2025.5164     2.58     8.35
2025.5192     1.70     0.00
2025.5219     1.57     1.51
2025.5247     3.19     4.17
2025.5274     -2.75     10.43
2025.5301     -0.15     4.31
2025.5329     -0.60     5.97
2025.5356     0.67     7.82
2025.5384     0.39     4.99
2025.5411     0.63     5.82
2025.5438     1.36     5.51
2025.5466     1.90     5.54
2025.5493     0.24     9.08
2025.5521     0.76     7.57
2025.5548     -2.93     9.06
2025.5575     2.96     3.82
2025.5603     0.15     4.62
2025.5630     1.45     6.54
2025.5658     -2.35     4.18
2025.5685     -0.63     1.19
2025.5712     0.25     3.93
2025.5740     2.63     6.10
2025.5767     -3.60     -0.89
2025.5795     -1.19     7.40
2025.5849     -1.45     2.88
2025.5877     -0.79     5.04
2025.5904     0.87     5.83
2025.5932     1.15     7.14
2025.5959     0.60     5.39
2025.5986     -3.58     5.43
2025.6014     -1.41     3.61
2025.6041     -0.52     8.31
2025.6068     -1.07     3.95
2025.6096     1.19     5.29
2025.6123     -0.41     3.95
2025.6151     1.63     1.69
2025.6178     4.22     -1.19
2025.6233     0.33     3.66
2025.6260     1.17     6.12
2025.6288     -1.42     4.04
2025.6315     0.70     7.52
2025.6342     0.09     3.92
2025.6370     -0.58     6.72
2025.6397     0.63     5.26
2025.6425     -0.72     5.85
2025.6452     -0.14     3.13
2025.6479     2.22     6.36
2025.6507     -2.13     4.39
2025.6534     -1.27     3.87
2025.6562     -0.91     5.33
2025.6589     -1.82     8.16
2025.6616     1.19     6.40
2025.6644     -1.87     3.97
2025.6671     3.46     3.21
2025.6699     -0.18     6.53
2025.6726     1.70     7.04
2025.6753     0.64     8.32
2025.6781     -0.19     5.44
2025.6808     -0.74     5.41
2025.6836     -0.28     5.95
2025.6863     1.65     8.47
2025.6890     -0.80     2.29
2025.6918     -0.08     7.14
2025.6945     -0.51     7.31
2025.6973     1.74     4.09
2025.7000     -1.20     8.78
2025.7027     -0.04     6.36
2025.7055     -1.91     6.31
2025.7082     -0.72     6.55
2025.7110     0.18     4.78
2025.7137     -0.78     3.85
2025.7164     -1.63     5.49
2025.7192     -1.50     6.79
2025.7219     -0.38     5.81
2025.7247     -1.36     5.50
2025.7274     -3.11     2.63
2025.7301     -0.92     4.93
2025.7329     -1.54     6.73
2025.7356     0.56     2.84
2025.7384     -1.45     6.02
2025.7411     -0.67     3.19
2025.7438     -0.63     6.51
2025.7466     0.11     7.72
2025.7493     -0.89     2.40
2025.7521     0.01     6.70
2025.7548     0.40     7.55
2025.7575     -0.62     7.83
2025.7603     -0.33     3.55
2025.7630     -0.85     5.71
2025.7658     -0.86     4.62
2025.7685     0.14     4.76
2025.7712     0.27     3.47
2025.7740     -1.24     2.50
2025.7767     -3.06     4.49
2025.7795     -1.54     4.16
2025.7822     1.29     4.29
2025.7849     -0.73     3.78
2025.7877     -0.78     2.40
2025.7904     1.82     2.57
2025.7986     1.14     3.17
2025.8014     -0.41     2.15
2025.8041     -1.66     3.13
2025.8068     -0.88     3.55
2025.8096     -0.28     4.10
2025.8123     1.34     4.59
2025.8151     0.68     2.23
2025.8178     -0.10     3.53
2025.8205     0.03     2.46
2025.8233     0.51     2.81
2025.8260     0.61     3.19
2025.8288     0.07     3.17
2025.8315     0.60     3.83
2025.8342     0.20     5.77
2025.8370     0.44     2.71
2025.8397     0.51     3.47
2025.8425     0.06     3.38
2025.8452     -0.35     1.64
2025.8479     0.85     2.96
2025.8507     -0.64     1.80
2025.8534     0.57     3.16
2025.8562     -0.30     1.07
2025.8589     1.18     3.51
2025.8616     -0.46     2.77
2025.8644     0.27     5.05
2025.8671     0.06     3.41
2025.8699     -0.47     2.97
2025.8726     1.41     4.77
2025.8781     -0.52     1.37
2025.8808     -1.35     2.39
2025.8836     1.23     3.39
2025.8863     1.19     2.90
2025.8890     0.23     3.48
2025.8918     1.04     4.17
2025.8945     0.03     3.37
2025.8973     0.53     2.04
2025.9000     0.17     1.87
2025.9027     -1.90     1.08
2025.9055     -1.64     -0.66
2025.9082     -0.55     2.65
2025.9110     0.09     4.79
2025.9137     0.84     4.08
2025.9164     -0.33     3.67
2025.9192     -0.08     4.09
2025.9219     0.24     3.52
2025.9247     -0.14     3.77
2025.9274     0.76     3.30
2025.9301     -0.53     3.35
2025.9329     0.46     3.47
2025.9356     -0.50     2.76
2025.9384     -0.30     5.47
2025.9411     0.21     2.84
2025.9438     0.31     4.73
2025.9466     -0.32     2.40
2025.9493     -0.14     2.93
2025.9521     -0.62     3.86
2025.9548     -0.39     3.39
2025.9575     0.59     2.62
2025.9603     -0.37     3.63
2025.9630     0.52     2.95
2025.9658     -0.96     5.48
2025.9685     0.18     4.12
2025.9712     0.09     3.10
2025.9740     1.35     4.09
2025.9767     -0.64     2.99
2025.9795     -0.33     3.93
2025.9822     0.29     4.51
2025.9849     0.39     2.53
2025.9877     -0.11     2.79
2025.9904     0.13     3.40
2025.9932     -0.02     2.51
2025.9959     0.78     4.90
2025.9986     0.48     5.06
2026.0096     -1.27     2.41
2026.0123     -0.82     2.72
2026.0178     -0.86     3.95
2026.0205     -1.33     3.62
2026.0233     -0.48     1.77
2026.0260     -0.65     0.20
2026.0288     -0.54     3.41
2026.0315     -0.49     4.79
2026.0342     0.51     3.84
2026.0370     -1.04     1.08
2026.0397     -1.12     3.54
2026.0425     1.09     4.59
2026.0452     -0.88     3.50
2026.0479     0.87     0.77
2026.0507     0.63     0.38
2026.0534     -0.01     4.95
2026.0589     -0.26     3.67
2026.0616     1.47     4.57
2026.0644     -0.23     2.00
