#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2021.1137     2.99     4.37
2021.1164     3.57     4.32
2021.1192     2.29     4.81
2021.1219     1.78     5.02
2021.1247     2.31     5.01
2021.1274     1.91     3.51
2021.1301     2.18     4.79
2021.1329     1.90     4.24
2021.1356     2.24     4.04
2021.1384     3.32     3.89
2021.1411     2.31     4.31
2021.1438     1.75     3.11
2021.1466     1.33     4.30
2021.1493     2.64     4.94
2021.1521     1.70     5.21
2021.1548     2.89     5.71
2021.1575     1.54     6.34
2021.1603     2.79     5.27
2021.1630     1.57     4.27
2021.1658     3.01     4.42
2021.1685     3.22     3.47
2021.1712     1.70     5.54
2021.1740     1.48     4.75
2021.1767     1.37     4.82
2021.1795     1.81     5.28
2021.1822     2.29     5.80
2021.1849     2.49     4.76
2021.1877     2.57     5.23
2021.1904     3.26     5.11
2021.1932     3.53     4.23
2021.1959     1.94     5.11
2021.1986     2.32     5.50
2021.2014     3.62     3.98
2021.2041     1.67     5.08
2021.2068     3.49     5.71
2021.2096     3.32     5.20
2021.2123     2.40     5.26
2021.2151     1.50     5.61
2021.2178     1.65     4.80
2021.2205     2.61     4.42
2021.2233     2.90     3.83
2021.2260     3.69     3.14
2021.2288     2.47     3.69
2021.2315     2.07     4.35
2021.2342     2.66     4.30
2021.2370     2.36     4.48
2021.2397     1.63     4.22
2021.2425     2.66     4.92
2021.2452     3.32     3.90
2021.2479     3.10     6.31
2021.2507     3.19     4.40
2021.2534     3.30     4.03
2021.2562     3.95     5.18
2021.2589     1.82     4.33
2021.2616     0.42     6.22
2021.2644     2.36     5.65
2021.2671     1.49     5.78
2021.2699     2.83     7.43
2021.2726     2.52     5.87
2021.2753     0.42     5.73
2021.2781     2.89     5.24
2021.2808     2.79     6.12
2021.2836     2.85     5.99
2021.2863     1.81     5.29
2021.2890     1.83     5.18
2021.2918     1.92     4.51
2021.2945     2.84     5.49
2021.2973     0.07     5.45
2021.3000     3.11     3.48
2021.3027     1.60     4.31
2021.3055     3.00     3.45
2021.3082     3.40     3.31
2021.3110     1.45     5.85
2021.3137     2.96     4.10
2021.3164     2.92     5.99
2021.3192     3.60     3.51
2021.3219     3.41     3.22
2021.3247     2.21     3.96
2021.3274     2.43     3.93
2021.3301     3.22     4.06
2021.3329     3.60     5.58
2021.3356     5.13     3.61
2021.3384     3.96     5.78
2021.3411     2.47     3.51
2021.3438     2.33     2.98
2021.3466     3.15     3.30
2021.3493     2.58     5.20
2021.3521     2.64     5.78
2021.3548     3.60     5.30
2021.3575     2.51     2.99
2021.3603     3.65     4.04
2021.3630     1.96     6.31
2021.3658     4.31     3.95
2021.3685     3.34     4.34
2021.3712     3.91     2.76
2021.3740     4.32     3.74
2021.3767     1.65     4.88
2021.3795     3.09     4.20
2021.3822     1.56     3.60
2021.3849     2.12     3.47
2021.3877     1.87     1.56
2021.3904     1.33     0.35
2021.3932     -0.97     1.57
2021.3959     -0.76     1.86
2021.3986     -1.93     0.21
2021.4014     -0.60     1.66
2021.4041     0.42     1.96
2021.4068     -0.66     2.22
2021.4096     -2.84     1.10
2021.4123     0.34     0.68
2021.4151     -0.10     2.19
2021.4178     -1.41     2.08
2021.4205     -1.65     0.78
2021.4233     -0.77     1.17
2021.4260     1.76     1.26
2021.4288     -0.00     1.84
2021.4315     -0.39     2.18
2021.4342     -0.76     0.26
2021.4370     2.26     -0.37
2021.4397     -0.28     0.68
2021.4425     0.58     2.83
2021.4452     -1.78     1.61
2021.4479     0.86     2.87
2021.4507     0.78     1.17
2021.4534     -2.27     3.47
2021.4562     -0.33     5.78
2021.4589     -0.77     1.52
2021.4616     1.48     1.48
2021.4644     -1.32     1.56
2021.4671     -0.67     1.98
2021.4699     0.66     1.17
2021.4726     -0.40     0.90
2021.4753     -0.05     3.15
2021.4781     -0.65     1.26
2021.4808     -1.31     1.16
2021.4836     -2.21     -0.34
2021.4863     -0.48     -1.40
2021.4890     0.76     -1.34
2021.4918     -1.09     -1.13
2021.4945     -0.16     -1.39
2021.4973     -0.71     -2.59
2021.5000     -1.07     -2.67
2021.5027     -1.65     -2.11
2021.5055     1.04     -0.77
2021.5082     -0.67     -2.19
2021.5110     0.01     -1.58
2021.5137     -1.27     0.45
2021.5164     0.88     -0.56
2021.5192     1.09     -2.23
2021.5219     -0.80     -1.68
2021.5247     -0.51     -2.58
2021.5274     -2.63     -1.06
2021.5301     -4.92     -2.02
2021.5329     2.19     -0.94
2021.5356     -0.89     -2.53
2021.5384     1.36     -3.82
2021.5411     -1.46     -1.56
2021.5438     0.05     -2.59
2021.5466     -0.82     -1.85
2021.5493     -1.49     -5.65
2021.5521     1.86     0.52
2021.5548     1.19     -0.60
2021.5575     3.62     -0.97
2021.5603     2.22     -0.20
2021.5630     -1.50     -2.03
2021.5658     2.77     -4.65
2021.5685     -0.32     -2.95
2021.5712     3.00     -1.08
2021.5740     -0.77     -1.23
2021.5767     -0.30     -3.37
2021.5795     1.77     -4.12
2021.5822     3.51     -2.31
2021.5849     -0.72     -1.35
2021.5877     0.27     -0.93
2021.5904     -0.62     0.14
2021.5932     2.39     -1.40
2021.5959     0.13     -0.83
2021.5986     3.67     -2.80
2021.6014     2.09     -2.24
2021.6041     2.15     -3.20
2021.6068     0.96     -1.74
2021.6096     1.13     -2.46
2021.6123     -0.09     -3.15
2021.6151     2.41     -3.35
2021.6178     1.88     -2.19
2021.6205     0.26     0.35
2021.6233     0.40     -1.28
2021.6260     1.53     -1.25
2021.6288     1.78     -1.81
2021.6315     3.53     -2.47
2021.6342     2.86     -1.75
2021.6370     2.33     -1.01
2021.6397     0.23     -2.08
2021.6425     1.75     -2.19
2021.6452     -3.31     1.65
2021.6479     0.69     2.79
2021.6507     0.52     3.52
2021.6534     -1.28     3.70
2021.6562     -1.38     4.39
2021.6589     -1.54     4.18
2021.6616     3.06     3.72
2021.6644     0.08     4.84
2021.6671     -0.17     3.24
2021.6699     1.63     4.40
2021.6726     0.67     2.42
2021.6753     -1.06     1.85
2021.6781     -0.15     4.48
2021.6808     -0.59     4.13
2021.6836     -0.63     3.65
2021.6863     -1.84     3.47
2021.6890     0.56     3.64
2021.6918     1.95     3.51
2021.6945     -0.93     3.12
2021.6973     0.27     5.06
2021.7000     0.16     4.00
2021.7027     1.52     4.82
2021.7055     -1.68     4.11
2021.7082     2.47     4.24
2021.7110     0.46     3.52
2021.7137     1.49     3.51
2021.7164     2.42     2.22
2021.7192     -0.64     3.28
2021.7219     1.42     4.07
2021.7247     1.93     4.59
2021.7274     0.00     5.47
2021.7301     1.70     3.71
2021.7329     3.93     4.90
2021.7356     0.34     5.27
2021.7384     1.73     3.49
2021.7411     1.80     2.52
2021.7438     0.08     3.07
2021.7466     -0.73     2.85
2021.7493     0.16     3.65
2021.7521     2.31     2.94
2021.7548     1.23     3.50
2021.7575     0.77     4.20
2021.7603     -2.23     3.48
2021.7630     0.55     2.90
2021.7658     2.19     3.75
2021.7685     1.93     3.71
2021.7712     0.69     5.40
2021.7740     1.65     5.33
2021.7767     1.30     4.31
2021.7795     -0.17     3.47
2021.7822     1.87     3.14
2021.7849     -0.24     3.42
2021.7877     -0.79     3.97
2021.7904     1.08     3.33
2021.7932     0.64     5.04
2021.7959     2.19     2.65
2021.7986     -0.36     4.94
2021.8014     0.20     3.57
2021.8041     0.04     3.78
2021.8068     0.18     3.49
2021.8096     -1.11     3.98
2021.8123     -0.16     1.75
2021.8151     1.59     3.66
2021.8178     1.23     4.09
2021.8205     -0.60     3.68
2021.8233     0.70     5.15
2021.8260     0.10     3.87
2021.8288     -0.15     4.23
2021.8315     0.54     4.02
2021.8342     0.18     2.60
2021.8370     0.71     5.36
2021.8397     0.25     4.10
2021.8425     1.00     3.65
2021.8452     1.89     2.28
2021.8479     1.16     3.55
2021.8507     1.87     3.84
2021.8534     2.03     3.54
2021.8562     1.27     4.21
2021.8589     1.25     3.61
2021.8616     1.37     2.82
2021.8644     0.57     2.60
2021.8671     0.11     2.88
2021.8699     1.02     3.46
2021.8726     -1.23     4.13
2021.8753     1.57     2.71
2021.8781     1.20     3.26
2021.8808     0.30     3.19
2021.8836     1.02     2.55
2021.8863     0.73     2.62
2021.8890     1.11     3.43
2021.8918     -0.99     2.97
2021.8945     -0.66     3.19
2021.8973     -1.27     2.84
2021.9000     -0.49     3.19
2021.9027     -0.94     2.33
2021.9055     -0.19     3.32
2021.9082     1.42     3.26
2021.9110     0.96     2.10
2021.9137     0.95     2.83
2021.9164     0.62     2.52
2021.9192     0.26     2.65
2021.9219     1.36     2.89
2021.9247     0.19     1.25
2021.9274     0.26     2.96
2021.9301     -0.14     3.31
2021.9329     0.14     3.97
2021.9356     1.63     2.23
2021.9384     0.00     1.18
2021.9411     0.05     2.80
2021.9438     0.65     1.92
2021.9466     0.21     4.04
2021.9493     2.42     3.41
2021.9521     1.50     3.57
2021.9548     1.26     2.58
2021.9575     0.19     2.84
2021.9603     -0.36     1.73
2021.9630     1.36     1.81
2021.9658     0.16     0.60
2021.9685     -0.04     2.06
2021.9712     0.62     2.79
2021.9740     1.04     1.81
2021.9767     -0.33     3.48
2021.9795     -0.50     1.84
2021.9822     0.89     3.77
2021.9849     0.38     2.75
2021.9877     1.31     3.10
2021.9904     -0.06     3.33
2021.9932     2.50     -0.71
2021.9959     0.19     0.51
2021.9986     -0.08     1.71
2022.0014     -0.44     2.97
2022.0041     0.80     3.13
2022.0068     0.23     1.43
2022.0096     0.09     2.95
2022.0123     1.37     3.09
2022.0151     1.87     2.07
2022.0178     -0.15     2.18
2022.0205     0.57     1.95
2022.0233     0.98     3.45
2022.0260     2.15     2.52
2022.0288     0.10     2.56
2022.0315     0.27     2.56
2022.0342     0.64     2.23
2022.0370     -1.79     2.70
2022.0397     -0.75     1.03
2022.0425     0.25     1.55
2022.0452     1.00     2.23
2022.0479     1.26     2.38
2022.0507     1.84     2.43
2022.0534     1.40     2.30
2022.0562     -0.63     3.35
2022.0589     0.31     2.26
2022.0616     -0.40     2.60
2022.0644     0.55     3.66
2022.0671     0.35     4.61
2022.0699     -2.10     2.21
2022.0726     0.02     0.80
2022.0753     -0.52     3.09
2022.0781     1.11     2.50
2022.0808     0.73     2.44
2022.0836     0.31     3.52
2022.0863     -0.40     4.78
2022.0890     0.55     2.96
2022.0918     0.30     3.64
2022.0945     -0.98     -1.02
2022.0973     0.54     1.65
2022.1000     -0.29     2.67
2022.1027     1.13     2.32
2022.1055     1.74     2.56
2022.1082     1.83     2.20
2022.1110     0.05     1.75
2022.1137     1.10     2.45
2022.1164     -0.44     2.89
2022.1192     2.09     1.95
2022.1219     0.80     2.74
2022.1247     0.42     1.85
2022.1274     -1.72     2.66
2022.1301     1.04     2.61
2022.1329     -0.41     2.48
2022.1356     -0.42     1.66
2022.1384     -0.66     2.84
2022.1411     0.07     2.08
2022.1438     0.24     2.29
2022.1466     -1.04     3.18
2022.1493     -1.07     3.62
2022.1521     0.06     3.13
2022.1548     -1.71     3.10
2022.1575     -0.44     3.14
2022.1603     -0.20     2.48
2022.1630     0.94     2.60
2022.1658     -0.27     2.01
2022.1685     -2.36     2.89
2022.1712     -0.20     2.90
2022.1740     -1.13     1.01
2022.1767     -1.25     2.22
2022.1795     -0.60     2.13
2022.1822     -0.19     0.85
2022.1849     -1.73     1.18
2022.1877     -0.55     1.80
2022.1904     -0.60     0.70
2022.1932     -2.06     0.99
2022.1959     0.80     3.03
2022.1986     -0.34     1.68
2022.2014     -1.02     3.64
2022.2041     -0.35     1.39
2022.2068     0.31     1.39
2022.2096     -1.82     1.37
2022.2123     0.18     2.09
2022.2151     -2.53     0.99
2022.2178     -1.42     1.65
2022.2205     -0.05     3.07
2022.2233     0.36     1.38
2022.2260     -0.65     1.80
2022.2288     -0.36     4.40
2022.2315     -0.92     3.31
2022.2342     -0.13     3.34
2022.2370     -0.19     2.46
2022.2397     -0.42     2.70
2022.2425     -0.59     3.74
2022.2452     -2.14     2.74
2022.2479     1.48     2.16
2022.2507     0.30     0.63
2022.2534     -0.45     2.12
2022.2562     -0.57     3.12
2022.2589     -1.90     3.22
2022.2616     -1.74     2.93
2022.2644     -1.36     2.49
2022.2671     0.49     1.56
2022.2699     0.57     0.17
2022.2726     -0.75     1.91
2022.2753     -1.31     2.68
2022.2781     4.00     2.49
2022.2808     -0.04     3.03
2022.2836     -0.69     1.28
2022.2863     -1.61     2.77
2022.2890     -2.00     1.98
2022.2918     -3.67     3.63
2022.2945     1.29     0.58
2022.2973     -2.32     2.40
2022.3000     -1.63     1.56
2022.3027     0.94     2.15
2022.3055     -0.52     1.40
2022.3082     -0.58     -0.21
2022.3110     0.55     0.64
2022.3137     0.92     1.35
2022.3164     -2.89     1.95
2022.3192     1.35     0.99
2022.3219     2.48     0.70
2022.3247     -1.54     0.40
2022.3274     0.15     2.55
2022.3301     -0.85     3.27
2022.3329     0.37     0.78
2022.3356     -1.71     2.47
2022.3384     0.30     0.01
2022.3411     1.19     1.41
2022.3438     -0.66     -1.15
2022.3466     -3.42     2.10
2022.3493     -3.08     1.17
2022.3521     -1.20     3.93
2022.3548     -1.32     2.05
2022.3575     -0.12     1.11
2022.3603     -0.62     2.24
2022.3630     0.10     2.01
2022.3658     -0.72     2.52
2022.3685     0.66     1.57
2022.3712     0.29     1.49
2022.3740     -0.28     2.67
2022.3767     0.31     0.25
2022.3795     -3.83     2.70
2022.3822     -1.58     3.89
2022.3849     0.30     0.37
2022.3877     0.25     2.25
2022.3904     -4.32     3.73
2022.3932     2.98     1.92
2022.3959     0.85     5.08
2022.3986     -1.53     2.44
2022.4014     0.32     2.94
2022.4041     -0.69     1.82
2022.4068     0.55     1.57
2022.4096     -2.27     1.57
2022.4123     -1.09     1.87
2022.4151     0.32     3.17
2022.4178     -2.35     1.83
2022.4205     1.41     2.50
2022.4233     0.46     -0.10
2022.4260     0.90     0.97
2022.4288     -2.50     3.27
2022.4315     -0.54     3.20
2022.4342     0.16     3.49
2022.4370     -2.25     2.72
2022.4397     -2.08     4.16
2022.4425     -1.31     2.14
2022.4452     -1.74     1.17
2022.4479     0.17     1.03
2022.4507     -1.61     2.65
2022.4534     -0.65     3.29
2022.4562     -3.15     3.08
2022.4589     -0.06     2.63
2022.4616     -0.84     3.52
2022.4644     -1.35     -0.48
2022.4671     -0.80     3.81
2022.4699     -2.06     3.46
2022.4726     1.30     -0.36
2022.4753     2.38     1.24
2022.4781     -3.28     1.34
2022.4808     2.92     4.21
2022.4836     -0.87     1.20
2022.4863     2.63     -0.13
2022.4890     -0.72     2.14
2022.4918     -1.03     1.00
2022.4945     -0.18     0.78
2022.4973     -1.53     0.70
2022.5000     -2.36     1.72
2022.5027     1.39     0.24
2022.5055     1.77     1.76
2022.5082     1.37     -0.25
2022.5110     -2.70     1.43
2022.5137     -2.36     2.36
2022.5164     -3.34     0.49
2022.5192     -2.45     3.34
2022.5219     0.96     4.75
2022.5247     1.42     4.26
2022.5274     -0.42     0.87
2022.5301     -3.03     2.68
2022.5329     0.32     1.34
2022.5356     -1.33     1.23
2022.5384     0.32     2.28
2022.5411     0.87     5.85
2022.5438     -2.20     4.35
2022.5466     0.71     2.97
2022.5493     1.10     3.46
2022.5521     -0.20     1.48
2022.5548     1.27     1.51
2022.5575     -0.33     2.90
2022.5603     0.10     1.82
2022.5630     -0.69     2.72
2022.5658     0.43     3.58
2022.5685     0.44     3.37
2022.5712     -0.54     2.33
2022.5740     -0.83     3.54
2022.5767     0.89     2.18
2022.5795     -0.25     0.61
2022.5822     -1.50     2.01
2022.5849     0.69     2.30
2022.5877     -2.92     -1.23
2022.5904     -0.45     1.37
2022.5932     -0.99     2.32
2022.5959     -0.42     1.98
2022.5986     -0.63     1.80
2022.6014     -1.38     1.54
2022.6041     0.09     2.70
2022.6068     -2.11     -0.27
2022.6096     -1.11     1.59
2022.6123     3.07     -0.36
2022.6151     2.05     1.41
2022.6178     2.06     1.29
2022.6205     0.05     1.41
2022.6233     2.41     3.76
2022.6260     8.29     4.16
2022.6288     3.43     2.01
2022.6315     1.88     1.83
2022.6342     3.71     -1.35
2022.6370     0.56     3.47
2022.6397     4.96     2.93
2022.6425     0.96     3.85
2022.6452     -2.82     3.92
2022.6479     -2.14     3.50
2022.6507     3.26     0.28
2022.6534     0.55     3.19
2022.6562     2.09     5.65
2022.6589     2.08     3.59
2022.6616     -1.18     2.62
2022.6644     2.68     2.82
2022.6671     -0.77     3.09
2022.6699     2.73     2.08
2022.6726     1.39     3.32
2022.6753     -1.67     2.52
2022.6781     -0.18     -2.09
2022.6808     -2.26     -2.36
2022.6836     0.44     -2.37
2022.6863     -0.58     -2.76
2022.6890     -0.36     -2.90
2022.6918     1.62     -3.91
2022.6945     -0.45     -3.55
2022.6973     -1.93     -2.64
2022.7000     -2.02     -0.63
2022.7027     0.84     -4.13
2022.7055     -1.18     -2.48
2022.7082     -0.21     -1.11
2022.7110     -0.97     -2.29
2022.7137     -0.10     -2.82
2022.7164     0.43     -2.64
2022.7192     0.06     -2.09
2022.7219     -0.71     -3.26
2022.7247     -2.11     -1.37
2022.7274     0.39     -1.56
2022.7301     -1.27     -3.01
2022.7329     -0.19     -2.13
2022.7356     -1.23     -2.82
2022.7384     -0.70     -3.25
2022.7411     -2.04     -3.04
2022.7438     0.35     -1.73
2022.7466     -0.20     -2.72
2022.7493     0.15     -2.22
2022.7521     -2.14     -1.42
2022.7548     -0.78     -2.16
2022.7575     -1.40     -2.28
2022.7603     -0.91     -1.76
2022.7630     -2.40     -2.07
2022.7658     -0.71     -2.39
2022.7685     -1.69     -2.30
2022.7712     -2.62     -2.96
2022.7740     -0.35     -4.25
2022.7767     -1.49     -4.47
2022.7795     -1.00     -3.94
2022.7822     -0.11     -3.15
2022.7849     -0.03     -2.79
2022.7877     -2.56     -2.36
2022.7904     -0.14     -3.53
2022.7932     -0.77     -3.76
2022.7959     -3.61     -3.14
2022.7986     -1.56     -5.74
2022.8014     -2.10     -2.52
2022.8041     -0.11     -4.26
2022.8068     -0.25     -3.45
2022.8096     0.64     -3.48
2022.8123     0.76     -3.35
2022.8151     0.73     -4.04
2022.8178     0.38     -4.45
2022.8205     -0.63     -2.38
2022.8233     -0.88     -2.53
2022.8260     0.50     -4.00
2022.8288     1.07     -4.24
2022.8315     -0.47     -2.77
2022.8342     -0.24     -3.01
2022.8370     -1.04     -2.21
2022.8397     0.52     -3.17
2022.8425     -2.65     -3.27
2022.8452     0.85     -3.06
2022.8479     0.49     -2.93
2022.8507     -0.63     -2.24
2022.8534     -0.80     -3.88
2022.8562     -1.84     -2.93
2022.8589     -1.32     -4.69
2022.8616     -1.05     -5.67
2022.8644     -1.07     -3.81
2022.8671     -0.25     -2.46
2022.8699     -0.87     -4.54
2022.8726     -1.69     -3.41
2022.8753     -2.77     -2.54
2022.8781     -2.09     -2.85
2022.8808     -2.10     -2.74
2022.8836     -0.92     -4.39
2022.8863     -0.07     -3.47
2022.8890     -1.13     -3.74
2022.8918     -0.92     -3.66
2022.8945     -0.60     -3.75
2022.8973     -2.60     -4.48
2022.9000     -0.80     -3.52
2022.9027     -0.64     -4.33
2022.9055     0.94     -4.59
2022.9082     -2.08     -5.30
2022.9110     -0.66     -3.90
2022.9137     -1.53     -3.67
2022.9164     1.81     -5.52
2022.9192     1.51     -4.41
2022.9219     -1.02     -3.87
2022.9247     0.14     -4.58
2022.9274     -1.11     -3.81
2022.9301     0.04     -4.10
2022.9329     -0.14     -3.79
2022.9356     -0.03     -3.96
2022.9384     0.06     -2.77
2022.9411     -1.02     -4.06
2022.9438     0.60     -2.90
2022.9466     -0.89     -4.34
2022.9493     0.32     -4.46
2022.9521     1.08     -5.03
2022.9548     0.44     -4.33
2022.9575     0.56     -4.29
2022.9603     -0.36     -3.93
2022.9630     0.16     -4.66
2022.9658     0.12     -3.91
2022.9685     0.11     -4.11
2022.9712     0.85     -4.87
2022.9740     -2.87     -2.88
2022.9767     -0.57     -3.88
2022.9795     -2.65     -4.86
2022.9822     -2.29     -3.02
2022.9849     -1.04     -4.41
2022.9877     -1.26     -4.17
2022.9904     -1.61     -5.08
2022.9932     -1.01     -4.83
2022.9959     -0.51     -4.21
2022.9986     -0.83     -3.90
2023.0014     -2.71     -3.05
2023.0041     0.92     -5.18
2023.0068     -3.37     -3.57
2023.0096     -1.29     -4.84
2023.0123     -1.60     -5.17
2023.0151     -0.94     -5.36
2023.0178     -1.28     -4.74
2023.0205     -1.03     -5.51
2023.0233     -1.15     -5.23
2023.0260     -0.77     -4.94
2023.0288     -0.91     -4.75
2023.0315     -0.30     -4.50
2023.0342     -2.81     -3.67
2023.0370     -2.13     -3.37
2023.0397     -1.10     -2.66
2023.0425     -1.57     -4.53
2023.0452     -0.84     -4.67
2023.0479     -1.02     -5.38
2023.0507     -1.92     -4.00
2023.0534     -1.83     -4.98
2023.0562     -1.70     -4.23
2023.0589     -1.20     -5.67
2023.0616     -0.19     -5.16
2023.0644     0.28     -5.13
2023.0671     -0.70     -7.10
2023.0699     0.15     -5.66
2023.0726     0.87     -4.76
2023.0753     -1.63     -6.00
2023.0781     -1.62     -4.46
2023.0808     -2.85     -4.11
2023.0836     -5.10     -6.53
2023.0863     -2.59     -6.43
2023.0890     -0.99     -5.04
2023.0918     -2.11     -5.48
2023.0945     -1.55     -5.00
2023.0973     -1.19     -4.91
2023.1000     -1.02     -4.81
2023.1027     -2.60     -3.73
2023.1055     -1.31     -4.42
2023.1082     -2.02     -3.87
2023.1110     -0.55     -3.13
2023.1137     -2.27     -5.05
2023.1164     -1.33     -6.86
2023.1192     -0.38     -4.46
2023.1219     -1.31     -3.99
2023.1247     -2.48     -5.11
2023.1274     -2.10     -3.70
2023.1301     -2.15     -3.67
2023.1329     -0.97     -4.49
2023.1356     -1.06     -6.80
2023.1384     -1.01     -4.56
2023.1411     -3.12     -4.40
2023.1438     -2.05     -4.84
2023.1466     -1.19     -4.75
2023.1493     -3.56     -4.93
2023.1521     -1.73     -5.65
2023.1548     -1.18     -4.23
2023.1575     -2.79     -4.58
2023.1603     -3.09     -3.98
2023.1630     -2.87     -5.86
2023.1658     -2.22     -5.12
2023.1685     -1.58     -4.18
2023.1712     -3.31     -5.17
2023.1740     -1.83     -5.57
2023.1767     -3.19     -4.41
2023.1795     -1.89     -3.97
2023.1822     -2.12     -4.55
2023.1849     -1.38     -7.27
2023.1877     -2.16     -6.06
2023.1904     -2.66     -6.37
2023.1932     -2.73     -5.40
2023.1959     -2.21     -3.97
2023.1986     -1.92     -5.27
2023.2014     -0.18     -6.03
2023.2041     -1.55     -5.29
2023.2068     -2.65     -5.43
2023.2096     -10.81     5.57
2023.2123     -2.42     -4.85
2023.2151     -1.25     -3.82
2023.2178     -3.61     -3.39
2023.2205     -1.86     -4.15
2023.2233     -1.45     -5.95
2023.2260     -0.42     -4.21
2023.2288     -1.83     -4.78
2023.2315     -0.68     -5.59
2023.2342     -2.58     -5.86
2023.2370     -2.65     -5.40
2023.2397     -0.71     -6.18
2023.2425     -1.85     -4.03
2023.2452     -2.04     -4.43
2023.2479     -0.41     -11.29
2023.2507     -0.23     -8.31
2023.2534     -2.51     -5.88
2023.2562     -1.37     -5.76
2023.2589     -2.04     -6.37
2023.2616     -3.30     -3.94
2023.2644     -1.65     -6.50
2023.2671     -1.32     -5.46
2023.2699     -3.26     -4.88
2023.2726     -0.42     -5.91
2023.2753     -2.14     -5.05
2023.2781     -1.98     -5.04
2023.2808     -2.08     -5.19
2023.2836     -2.94     -4.34
2023.2863     -1.96     -3.91
2023.2890     -1.90     -5.80
2023.2918     -0.81     -6.78
2023.2945     0.06     -8.34
2023.2973     -2.50     -4.19
2023.3000     -2.12     -4.42
2023.3027     -1.74     -3.11
2023.3055     -2.54     -7.35
2023.3082     -1.30     -5.12
2023.3110     -0.36     -4.97
2023.3137     -3.13     -7.38
2023.3164     -0.53     -6.93
2023.3192     -2.20     -6.71
2023.3219     -0.98     -6.33
2023.3247     -2.15     -6.12
2023.3274     -3.12     -5.31
2023.3301     -0.91     -5.75
2023.3329     -4.31     -5.81
2023.3356     -0.93     -7.07
2023.3384     -3.88     -5.35
2023.3411     -0.35     -6.49
2023.3438     -0.32     -6.51
2023.3466     -2.15     -5.59
2023.3493     -1.03     -5.76
2023.3521     -1.49     -6.19
2023.3548     -2.58     -4.90
2023.3575     -0.77     -6.32
2023.3603     -2.39     -5.94
2023.3630     -0.36     -7.39
2023.3658     -1.62     -5.99
2023.3685     -1.97     -7.01
2023.3712     -2.78     -4.76
2023.3740     -2.30     -5.56
2023.3767     -2.58     -5.39
2023.3795     -1.49     -7.39
2023.3822     -1.94     -4.33
2023.3849     -0.35     -5.82
2023.3877     -1.72     -5.39
2023.3904     -1.08     -7.94
2023.3932     -2.49     -4.19
2023.3959     -0.66     -6.44
2023.3986     -1.90     -4.03
2023.4014     -0.30     -6.66
2023.4041     0.07     -7.71
2023.4068     -1.80     -5.42
2023.4096     -3.50     -4.27
2023.4123     -2.25     -6.27
2023.4151     -3.29     -8.30
2023.4178     -1.07     -5.34
2023.4205     -0.32     -4.78
2023.4233     -1.45     -6.13
2023.4260     -0.12     -5.51
2023.4288     -0.86     -5.66
2023.4315     -2.30     -5.50
2023.4342     1.69     -7.65
2023.4370     0.47     -8.12
2023.4397     -3.27     -5.00
2023.4425     -0.17     -6.49
2023.4452     -1.82     -7.32
2023.4479     -3.76     -5.30
2023.4507     -0.59     -4.57
2023.4534     -2.27     -5.90
2023.4562     -0.09     -6.73
2023.4589     0.46     -5.93
2023.4616     -2.34     -6.16
2023.4644     -3.02     -7.49
2023.4671     -2.43     -4.45
2023.4699     -3.42     -5.48
2023.4726     -3.14     -5.14
2023.4753     -1.39     -5.39
2023.4781     -3.10     -6.50
2023.4808     0.71     -8.32
2023.4836     -1.02     -6.64
2023.4863     -2.68     -6.54
2023.4890     -0.99     -6.75
2023.4918     -3.75     -4.74
2023.4945     -1.98     -5.73
2023.4973     -2.36     -5.08
2023.5000     -1.58     -2.26
2023.5027     -1.74     -4.73
2023.5055     -2.98     -7.05
2023.5082     -0.71     -5.98
2023.5110     0.04     -5.82
2023.5137     -4.00     -5.39
2023.5164     -4.02     -5.68
2023.5192     -0.42     -7.27
2023.5219     -1.02     -5.98
2023.5247     5.32     -6.79
2023.5274     -2.94     -6.13
2023.5301     -1.88     -4.61
2023.5329     -0.83     -6.08
2023.5356     1.78     -7.89
2023.5384     -3.49     -4.13
2023.5411     0.36     -7.32
2023.5438     -5.08     -6.02
2023.5466     0.25     -6.53
2023.5493     -0.67     -4.62
2023.5521     -3.16     -6.07
2023.5548     -3.43     -4.76
2023.5575     -4.22     -5.10
2023.5603     -0.59     -6.20
2023.5630     -0.63     -5.76
2023.5658     1.98     -4.59
2023.5685     -0.36     -4.58
2023.5712     0.63     -6.52
2023.5740     0.17     -6.45
2023.5767     -2.34     -5.00
2023.5795     -1.97     -7.07
2023.5822     -0.86     -5.60
2023.5849     0.25     -5.76
2023.5877     -0.85     -7.34
2023.5904     -0.65     -4.58
2023.5932     0.52     -3.86
2023.5959     2.59     -5.23
2023.5986     4.24     -5.32
2023.6014     -4.93     -6.15
2023.6041     2.67     -3.42
2023.6068     -2.12     -4.27
2023.6096     -0.45     -6.33
2023.6123     -2.92     -4.70
2023.6151     -2.51     -3.20
2023.6178     -3.87     -3.08
2023.6205     -0.72     -6.15
2023.6233     -0.10     -6.64
2023.6260     2.36     -0.02
2023.6288     -0.23     -3.66
2023.6315     -1.65     -5.26
2023.6342     0.55     -5.79
2023.6370     1.11     -9.01
2023.6397     -3.49     -4.63
2023.6425     -0.01     -4.40
2023.6452     -0.74     -4.98
2023.6479     -1.75     -5.18
2023.6507     0.48     -8.09
2023.6534     -1.33     -5.74
2023.6562     -1.62     -6.28
2023.6589     -0.80     -4.11
