# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2020.4413    163961.27984    0.00811         16.7077    0.0000
2020.4440    163961.27972    0.00746         15.0561    0.0000
2020.4467    163961.27819    0.00693         14.1191    0.0000
2020.4495    163961.28359    0.00733         15.1592    0.0000
2020.4522    163961.28378    0.00715         14.7126    0.0000
2020.4549    163961.28294    0.00683         14.0120    0.0000
2020.4576    163961.28022    0.00700         14.1951    0.0000
2020.4604    163961.28306    0.00713         14.4368    0.0000
2020.4631    163961.28010    0.00714         14.4392    0.0000
2020.4658    163961.28254    0.00732         14.6440    0.0000
2020.4686    163961.27917    0.00736         14.7333    0.0000
2020.4713    163961.27937    0.00690         14.1384    0.0000
2020.4740    163961.28151    0.00692         14.0793    0.0000
2020.4768    163961.28020    0.00644         13.2727    0.0000
2020.4795    163961.28166    0.00796         16.1480    0.0000
2020.4822    163961.28041    0.00732         15.0735    0.0000
2020.4850    163961.27884    0.00756         15.3453    0.0000
2020.4877    163961.28007    0.00657         13.5191    0.0000
2020.4904    163961.28174    0.00683         13.8669    0.0000
2020.4932    163961.28365    0.00724         14.5833    0.0000
2020.4959    163961.28082    0.00732         15.0373    0.0000
2020.4986    163961.27999    0.00692         14.3910    0.0000
2020.5014    163961.28124    0.00729         14.9683    0.0000
2020.5041    163961.28299    0.00702         14.6807    0.0000
2020.5068    163961.28105    0.00711         14.6564    0.0000
2020.5096    163961.28167    0.00680         13.9649    0.0000
2020.5123    163961.28170    0.00692         14.1097    0.0000
2020.5150    163961.28199    0.00705         14.4552    0.0000
2020.5178    163961.28160    0.00651         13.2485    0.0000
2020.5205    163961.28250    0.00736         14.6982    0.0000
2020.5232    163961.28211    0.00703         14.3073    0.0000
2020.5260    163961.28008    0.00692         13.9928    0.0000
2020.5287    163961.28287    0.00656         13.3767    0.0000
2020.5314    163961.28527    0.00710         14.4750    0.0000
2020.5342    163961.28179    0.00700         14.1067    0.0000
2020.5369    163961.28256    0.00697         13.9326    0.0000
2020.5396    163961.28313    0.00721         14.4815    0.0000
2020.5423    163961.28176    0.00660         13.4248    0.0000
2020.5451    163961.28120    0.00687         13.8601    0.0000
2020.5478    163961.27976    0.00699         14.1223    0.0000
2020.5505    163961.27872    0.00692         14.1441    0.0000
2020.5533    163961.28144    0.00642         13.1350    0.0000
2020.5560    163961.28328    0.00683         13.8752    0.0000
2020.5587    163961.28412    0.00698         13.8750    0.0000
2020.5615    163961.28138    0.00704         14.2023    0.0000
2020.5642    163961.28367    0.00711         14.4161    0.0000
2020.5669    163961.28355    0.00753         15.2216    0.0000
2020.5697    163961.28082    0.00782         16.0290    0.0000
2020.5724    163961.28609    0.00846         17.5450    0.0000
2020.5751    163961.28248    0.00808         16.5490    0.0000
2020.5779    163961.28358    0.00751         15.0577    0.0000
2020.5806    163961.27963    0.00756         15.6522    0.0000
2020.5833    163961.28263    0.00771         15.7177    0.0000
2020.5861    163961.28308    0.00966         20.2155    0.0000
2020.5888    163961.28415    0.00772         15.9117    0.0000
2020.5915    163961.28388    0.00893         18.1622    0.0000
2020.5943    163961.28298    0.00829         17.2745    0.0000
2020.5970    163961.27906    0.00775         15.9886    0.0000
2020.5997    163961.28344    0.00908         18.6790    0.0000
2020.6025    163961.28241    0.00758         15.4873    0.0000
2020.6052    163961.28540    0.00729         14.9902    0.0000
2020.6079    163961.28044    0.00719         14.6694    0.0000
2020.6107    163961.28265    0.00716         14.6102    0.0000
2020.6134    163961.28154    0.00735         14.8652    0.0000
2020.6161    163961.28497    0.00723         14.7256    0.0000
2020.6189    163961.28264    0.00706         14.3503    0.0000
2020.6216    163961.28253    0.00752         15.1198    0.0000
2020.6243    163961.28102    0.00730         14.5943    0.0000
2020.6270    163961.28088    0.00768         15.6280    0.0000
2020.6298    163961.28141    0.00716         14.4742    0.0000
2020.6325    163961.28071    0.00666         13.5047    0.0000
2020.6352    163961.28032    0.00742         14.8828    0.0000
2020.6380    163961.28141    0.00774         15.7115    0.0000
2020.6407    163961.28044    0.00759         15.4987    0.0000
2020.6434    163961.28104    0.00730         14.8789    0.0000
2020.6462    163961.27949    0.00681         13.8735    0.0000
2020.6489    163961.28358    0.00851         17.3703    0.0000
2020.6516    163961.28277    0.00764         15.7749    0.0000
2020.6544    163961.28331    0.00761         15.3486    0.0000
2020.6571    163961.28125    0.00862         17.7927    0.0000
2020.6598    163961.28164    0.00734         14.9160    0.0000
2020.6626    163961.28173    0.00824         16.4301    0.0000
2020.6653    163961.27972    0.00768         15.4461    0.0000
2020.6680    163961.28241    0.00763         15.2006    0.0000
2020.6708    163961.28057    0.00733         14.9027    0.0000
2020.6735    163961.28086    0.00730         14.6320    0.0000
2020.6762    163961.28155    0.00682         13.9640    0.0000
2020.6790    163961.28038    0.00714         14.4349    0.0000
2020.6817    163961.28071    0.00707         14.3083    0.0000
2020.6844    163961.27968    0.00667         13.3883    0.0000
2020.6872    163961.28132    0.00675         13.6453    0.0000
2020.6899    163961.28396    0.00710         14.1538    0.0000
2020.6926    163961.28321    0.00700         14.1027    0.0000
2020.6954    163961.28327    0.00742         14.9542    0.0000
2020.6981    163961.28170    0.00713         14.4809    0.0000
2020.7008    163961.28357    0.00698         13.9630    0.0000
2020.7035    163961.28061    0.00679         13.8471    0.0000
2020.7063    163961.28037    0.00691         13.8510    0.0000
2020.7090    163961.28159    0.00720         14.4802    0.0000
2020.7117    163961.28128    0.00769         15.5291    0.0000
2020.7145    163961.28078    0.00685         13.7127    0.0000
2020.7172    163961.28292    0.00670         13.6404    0.0000
2020.7199    163961.28282    0.00679         13.7899    0.0000
2020.7227    163961.28116    0.00733         14.8784    0.0000
2020.7254    163961.28186    0.00728         14.6766    0.0000
2020.7281    163961.28229    0.00699         13.9380    0.0000
2020.7309    163961.28152    0.00684         13.9175    0.0000
2020.7336    163961.28072    0.00694         14.1475    0.0000
2020.7363    163961.28165    0.00663         13.4709    0.0000
2020.7391    163961.28159    0.00699         14.0296    0.0000
2020.7418    163961.28090    0.00697         14.2654    0.0000
2020.7445    163961.28064    0.00684         14.0397    0.0000
2020.7473    163961.28264    0.00708         14.4084    0.0000
2020.7500    163961.28048    0.00750         15.1310    0.0000
2020.7527    163961.28341    0.00773         15.6062    0.0000
2020.7555    163961.28255    0.00747         15.2535    0.0000
2020.7582    163961.28173    0.00707         14.4997    0.0000
2020.7609    163961.28099    0.00809         16.4482    0.0000
2020.7637    163961.28359    0.00754         15.2410    0.0000
2020.7664    163961.28410    0.00715         14.5261    0.0000
2020.7691    163961.28401    0.00686         13.7337    0.0000
2020.7719    163961.28251    0.00663         13.4530    0.0000
2020.7746    163961.28312    0.00618         12.5869    0.0000
2020.7773    163961.28310    0.00755         15.3569    0.0000
2020.7801    163961.28195    0.00673         13.7039    0.0000
2020.7828    163961.28089    0.00663         13.3936    0.0000
2020.7855    163961.28307    0.00674         13.9824    0.0000
2020.7882    163961.28278    0.00642         13.2898    0.0000
2020.7910    163961.28223    0.00678         13.8524    0.0000
2020.7937    163961.28164    0.00698         14.2138    0.0000
2020.7964    163961.28467    0.00717         14.7477    0.0000
2020.7992    163961.28034    0.00715         14.7194    0.0000
2020.8019    163961.28047    0.00696         14.4352    0.0000
2020.8046    163961.28228    0.00728         15.2380    0.0000
2020.8074    163961.28328    0.00632         12.8109    0.0000
2020.8101    163961.28084    0.00622         12.7563    0.0000
2020.8128    163961.28220    0.00676         13.7749    0.0000
2020.8156    163961.28287    0.00705         14.6086    0.0000
2020.8183    163961.28233    0.00639         13.1489    0.0000
2020.8210    163961.28529    0.00729         15.0228    0.0000
2020.8238    163961.28238    0.00626         12.8354    0.0000
2020.8265    163961.28292    0.00672         13.7429    0.0000
2020.8292    163961.28570    0.00632         12.8661    0.0000
2020.8320    163961.28359    0.00663         13.7156    0.0000
2020.8347    163961.28351    0.00642         13.2624    0.0000
2020.8374    163961.28260    0.00658         13.6331    0.0000
2020.8402    163961.27788    0.00724         14.9073    0.0000
2020.8429    163961.27889    0.00725         14.7719    0.0000
2020.8456    163961.27905    0.00723         14.8811    0.0000
2020.8484    163961.28115    0.00769         15.7953    0.0000
2020.8511    163961.28124    0.00627         12.8743    0.0000
2020.8538    163961.28352    0.00638         12.9953    0.0000
2020.8566    163961.28292    0.00654         13.2523    0.0000
2020.8593    163961.28439    0.00645         13.2686    0.0000
2020.8620    163961.28296    0.00642         12.9127    0.0000
2020.8648    163961.28337    0.00643         13.1362    0.0000
2020.8675    163961.28172    0.00635         12.9628    0.0000
2020.8702    163961.28241    0.00622         12.6246    0.0000
2020.8729    163961.28166    0.00620         12.6450    0.0000
2020.8757    163961.28401    0.00665         13.5201    0.0000
2020.8784    163961.28938    0.00685         14.0836    0.0000
2020.8811    163961.28168    0.00728         14.8672    0.0000
2020.8839    163961.28011    0.00694         14.0563    0.0000
2020.8866    163961.28413    0.00662         13.6346    0.0000
2020.8893    163961.28234    0.00652         13.3480    0.0000
2020.8921    163961.27996    0.00741         15.2082    0.0000
2020.8948    163961.28103    0.00665         13.5208    0.0000
2020.8975    163961.28659    0.00682         13.9120    0.0000
2020.9003    163961.28215    0.00667         13.3683    0.0000
2020.9030    163961.28281    0.00624         12.6186    0.0000
2020.9057    163961.28230    0.00631         12.7940    0.0000
2020.9085    163961.28310    0.00650         13.1560    0.0000
2020.9112    163961.28109    0.00659         13.4433    0.0000
2020.9139    163961.28072    0.00634         12.8814    0.0000
2020.9167    163961.28194    0.00618         12.6563    0.0000
2020.9194    163961.28172    0.00664         13.5665    0.0000
2020.9221    163961.28096    0.00653         13.3165    0.0000
2020.9249    163961.28066    0.00659         13.4247    0.0000
2020.9276    163961.28530    0.00635         12.9565    0.0000
2020.9303    163961.28359    0.00606         12.1769    0.0000
2020.9331    163961.28263    0.00615         12.4165    0.0000
2020.9358    163961.28407    0.00596         12.0735    0.0000
2020.9385    163961.28267    0.00593         12.0445    0.0000
2020.9413    163961.28005    0.00605         12.3424    0.0000
2020.9440    163961.27860    0.00625         12.6750    0.0000
2020.9467    163961.29466    0.00657         13.5015    0.0000
2020.9495    163961.28893    0.00643         13.2523    0.0000
2020.9522    163961.28241    0.00642         13.2076    0.0000
2020.9549    163961.28392    0.00639         13.0192    0.0000
2020.9576    163961.28647    0.00659         13.3691    0.0000
2020.9604    163961.28686    0.00648         13.4382    0.0000
2020.9631    163961.28646    0.00650         13.3251    0.0000
2020.9658    163961.28486    0.00618         12.6840    0.0000
2020.9686    163961.28108    0.00587         12.0022    0.0000
2020.9713    163961.28201    0.00579         11.7601    0.0000
2020.9740    163961.28012    0.00632         12.9502    0.0000
2020.9768    163961.28128    0.00633         12.9989    0.0000
2020.9795    163961.28536    0.00647         13.2384    0.0000
2020.9822    163961.28336    0.00614         12.5409    0.0000
