# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2020.0861    247799.02989    0.00434         10.1447    0.0000
2020.0888    247799.02975    0.00417          9.6475    0.0000
2020.0915    247799.03017    0.00428          9.9115    0.0000
2020.0943    247799.02975    0.00423          9.9095    0.0000
2020.0970    247799.03040    0.00410          9.5318    0.0000
2020.0997    247799.02972    0.00421         10.1190    0.0000
2020.1025    247799.02963    0.00400          9.1924    0.0000
2020.1052    247799.02952    0.00388          9.2811    0.0000
2020.1079    247799.02928    0.00428          9.9551    0.0000
2020.1107    247799.02893    0.00404          9.5907    0.0000
2020.1134    247799.03056    0.00411          9.5486    0.0000
2020.1161    247799.02977    0.00423          9.7926    0.0000
2020.1189    247799.02952    0.00456         10.7367    0.0000
2020.1216    247799.03034    0.00410          9.7303    0.0000
2020.1243    247799.03088    0.00398          9.6098    0.0000
2020.1270    247799.03183    0.00462         10.6850    0.0000
2020.1298    247799.02967    0.00415          9.7480    0.0000
2020.1325    247799.02970    0.00429         10.1432    0.0000
2020.1352    247799.02867    0.00432         10.3663    0.0000
2020.1380    247799.03029    0.00443         10.1208    0.0000
2020.1407    247799.02869    0.00426         10.1050    0.0000
2020.1434    247799.02925    0.00413          9.5962    0.0000
2020.1462    247799.02879    0.00428         10.0127    0.0000
2020.1489    247799.03089    0.00424         10.0335    0.0000
2020.1516    247799.02932    0.00447         10.4554    0.0000
2020.1544    247799.02989    0.00420         10.0621    0.0000
2020.1571    247799.02751    0.00425         10.1183    0.0000
2020.1598    247799.02945    0.00454         10.5297    0.0000
2020.1626    247799.03004    0.00407          9.6751    0.0000
2020.1653    247799.03095    0.00426         10.1906    0.0000
2020.1680    247799.02998    0.00422         10.0130    0.0000
2020.1708    247799.03092    0.00464         10.6881    0.0000
2020.1735    247799.02959    0.00407          9.6242    0.0000
2020.1762    247799.02942    0.00470         10.9744    0.0000
2020.1790    247799.03047    0.00430         10.2401    0.0000
2020.1817    247799.02909    0.00417          9.9869    0.0000
2020.1844    247799.02888    0.00424         10.3947    0.0000
2020.1872    247799.02833    0.00442         10.4370    0.0000
2020.1899    247799.03067    0.00435         10.3398    0.0000
2020.1926    247799.02945    0.00460         10.6773    0.0000
2020.1954    247799.02970    0.00449         10.5292    0.0000
2020.1981    247799.03011    0.00453         10.5821    0.0000
2020.2008    247799.02877    0.00440         10.3273    0.0000
2020.2035    247799.02865    0.00494         11.9289    0.0000
2020.2063    247799.02908    0.00429         10.2262    0.0000
2020.2090    247799.02923    0.00415          9.9640    0.0000
2020.2117    247799.03061    0.00448         10.6390    0.0000
2020.2145    247799.03009    0.00464         10.6564    0.0000
2020.2172    247799.02738    0.00441         10.5352    0.0000
2020.2199    247799.02876    0.00444         10.5745    0.0000
2020.2227    247799.03073    0.00446         10.6224    0.0000
2020.2254    247799.02911    0.00438         10.5660    0.0000
2020.2281    247799.02810    0.00454         10.9694    0.0000
2020.2309    247799.03147    0.00443         10.5806    0.0000
2020.2336    247799.03125    0.00539         13.0796    0.0000
2020.2363    247799.02865    0.00445         10.6983    0.0000
2020.2391    247799.02856    0.00449         10.7278    0.0000
2020.2418    247799.02766    0.00476         11.3845    0.0000
2020.2445    247799.02759    0.00483         11.4991    0.0000
2020.2473    247799.02754    0.00474         11.2486    0.0000
2020.2500    247799.02977    0.00444         10.4763    0.0000
2020.2527    247799.02836    0.00444         10.4585    0.0000
2020.2555    247799.02751    0.00480         11.0687    0.0000
2020.2582    247799.02886    0.00473         10.8057    0.0000
2020.2609    247799.02875    0.00456         10.5825    0.0000
2020.2637    247799.02940    0.00464         10.5147    0.0000
2020.2664    247799.03032    0.00458         10.4824    0.0000
2020.2691    247799.02831    0.00471         10.8236    0.0000
2020.2719    247799.02802    0.00456         10.7779    0.0000
2020.2746    247799.02751    0.00435         10.3139    0.0000
2020.2773    247799.02931    0.00476         11.2652    0.0000
2020.2801    247799.03036    0.00427         10.1117    0.0000
2020.2828    247799.03108    0.00421          9.8862    0.0000
2020.2855    247799.02980    0.00417          9.9573    0.0000
2020.2882    247799.02726    0.00465         10.9250    0.0000
2020.2910    247799.02544    0.00418         10.0552    0.0000
2020.2937    247799.02640    0.00444         10.6845    0.0000
2020.2964    247799.02910    0.00447         10.7624    0.0000
2020.2992    247799.02850    0.00484         11.5259    0.0000
2020.3019    247799.02652    0.00468         11.1800    0.0000
2020.3046    247799.02674    0.00466         11.0109    0.0000
2020.3074    247799.02792    0.00447         10.7146    0.0000
2020.3101    247799.02618    0.00431         10.2514    0.0000
2020.3128    247799.02846    0.00453         10.7797    0.0000
2020.3156    247799.02769    0.00460         10.9469    0.0000
2020.3183    247799.02609    0.00433         10.5277    0.0000
2020.3210    247799.02713    0.00452         11.1052    0.0000
2020.3238    247799.02806    0.00457         10.8986    0.0000
2020.3265    247799.02684    0.00445         10.5373    0.0000
2020.3292    247799.02693    0.00457         10.9301    0.0000
2020.3320    247799.02799    0.00480         11.7588    0.0000
2020.3347    247799.02800    0.00456         11.1180    0.0000
2020.3374    247799.02892    0.00498         11.9118    0.0000
2020.3402    247799.02762    0.00502         12.2772    0.0000
2020.3429    247799.02747    0.00514         12.3477    0.0000
2020.3456    247799.02488    0.00507         12.1325    0.0000
2020.3484    247799.03068    0.00514         12.3576    0.0000
2020.3511    247799.02953    0.00533         12.8627    0.0000
2020.3538    247799.02771    0.00514         11.7314    0.0000
2020.3566    247799.02777    0.00489         11.6956    0.0000
2020.3593    247799.02618    0.00493         11.7069    0.0000
2020.3620    247799.02915    0.00473         11.3122    0.0000
2020.3648    247799.02708    0.00493         11.6750    0.0000
2020.3675    247799.02698    0.00517         12.6901    0.0000
2020.3702    247799.02662    0.00517         12.6206    0.0000
2020.3729    247799.02629    0.00462         11.2369    0.0000
2020.3757    247799.02829    0.00524         12.7235    0.0000
2020.3784    247799.02858    0.00513         12.5381    0.0000
2020.3811    247799.02539    0.00531         12.7354    0.0000
2020.3839    247799.02744    0.00479         11.5421    0.0000
2020.3866    247799.02349    0.00504         12.0236    0.0000
2020.3893    247799.02680    0.00526         12.4600    0.0000
2020.3921    247799.02692    0.00523         12.6827    0.0000
2020.3948    247799.02870    0.00483         11.7693    0.0000
2020.3975    247799.02843    0.00507         12.0296    0.0000
2020.4003    247799.02649    0.00466         11.1878    0.0000
2020.4030    247799.02662    0.00505         11.8823    0.0000
2020.4057    247799.02604    0.00476         11.8161    0.0000
2020.4085    247799.02727    0.00483         11.8512    0.0000
2020.4112    247799.02736    0.00488         12.0019    0.0000
2020.4139    247799.02745    0.00512         12.5724    0.0000
2020.4167    247799.02715    0.00509         12.5737    0.0000
2020.4194    247799.02621    0.00473         11.6487    0.0000
2020.4221    247799.02500    0.00506         12.2756    0.0000
2020.4249    247799.02723    0.00591         14.5784    0.0000
2020.4276    247799.02765    0.00597         14.4205    0.0000
2020.4303    247799.02555    0.00530         13.1458    0.0000
2020.4331    247799.02592    0.00498         12.4288    0.0000
2020.4358    247799.02827    0.00555         13.6753    0.0000
2020.4385    247799.02872    0.00584         14.0241    0.0000
2020.4413    247799.02624    0.00595         14.4419    0.0000
2020.4440    247799.02511    0.00577         14.5710    0.0000
2020.4467    247799.02622    0.00532         13.2421    0.0000
2020.4495    247799.02599    0.00633         15.4060    0.0000
2020.4522    247799.02657    0.00542         13.2024    0.0000
2020.4549    247799.02522    0.00505         12.5061    0.0000
2020.4576    247799.02598    0.00526         13.0291    0.0000
2020.4604    247799.02688    0.00548         13.2567    0.0000
2020.4631    247799.02363    0.00564         13.8283    0.0000
2020.4658    247799.02498    0.00567         13.9372    0.0000
2020.4686    247799.02367    0.00562         13.8466    0.0000
2020.4713    247799.02776    0.00559         13.7888    0.0000
2020.4740    247799.02622    0.00578         14.3452    0.0000
2020.4768    247799.02729    0.00516         12.8322    0.0000
2020.4795    247799.02567    0.00548         13.5411    0.0000
2020.4822    247799.02579    0.00557         14.0013    0.0000
2020.4850    247799.02822    0.00566         13.9254    0.0000
2020.4877    247799.02807    0.00499         12.5568    0.0000
2020.4904    247799.02629    0.00552         13.2873    0.0000
2020.4932    247799.02636    0.00692         17.3540    0.0000
2020.4959    247799.02564    0.00578         14.5038    0.0000
2020.4986    247799.02767    0.00509         12.7161    0.0000
2020.5014    247799.02607    0.00565         14.3011    0.0000
2020.5041    247799.02694    0.00546         13.7064    0.0000
2020.5068    247799.02648    0.00525         12.9391    0.0000
2020.5096    247799.02606    0.00556         13.9319    0.0000
2020.5123    247799.02488    0.00582         14.5118    0.0000
2020.5150    247799.02406    0.00573         14.2980    0.0000
2020.5178    247799.02655    0.00549         13.7283    0.0000
2020.5205    247799.02669    0.00598         14.4915    0.0000
2020.5232    247799.02756    0.00555         13.7702    0.0000
2020.5260    247799.02467    0.00564         13.2057    0.0000
2020.5287    247799.02674    0.00542         13.3444    0.0000
2020.5314    247799.02373    0.00605         14.4989    0.0000
2020.5342    247799.02659    0.00546         13.3912    0.0000
2020.5369    247799.02818    0.00547         13.3657    0.0000
2020.5396    247799.02740    0.00513         12.5445    0.0000
2020.5423    247799.02788    0.00557         13.6569    0.0000
2020.5451    247799.02560    0.00577         14.0221    0.0000
2020.5478    247799.02668    0.00541         13.3077    0.0000
2020.5505    247799.02592    0.00500         12.1256    0.0000
2020.5533    247799.02611    0.00505         12.5370    0.0000
2020.5560    247799.02454    0.00538         12.9724    0.0000
2020.5587    247799.02571    0.00537         12.7703    0.0000
2020.5615    247799.02912    0.00585         14.5327    0.0000
2020.5642    247799.02395    0.00588         14.5490    0.0000
2020.5669    247799.02501    0.00625         15.7025    0.0000
2020.5697    247799.02649    0.00583         14.4745    0.0000
2020.5724    247799.02747    0.00559         13.8835    0.0000
2020.5751    247799.02658    0.00555         13.3005    0.0000
2020.5779    247799.02804    0.00571         13.7224    0.0000
2020.5806    247799.02839    0.00551         13.6789    0.0000
2020.5833    247799.02667    0.00568         13.8936    0.0000
2020.5861    247799.02649    0.00665         15.9317    0.0000
2020.5888    247799.03041    0.00672         17.0566    0.0000
2020.5915    247799.03008    0.00681         17.3485    0.0000
2020.5943    247799.03119    0.00655         16.2740    0.0000
2020.5970    247799.02803    0.00741         18.8473    0.0000
2020.5997    247799.02596    0.00631         15.3631    0.0000
2020.6025    247799.02634    0.00600         15.0614    0.0000
2020.6052    247799.02771    0.00650         16.3660    0.0000
2020.6079    247799.02995    0.00702         17.7847    0.0000
2020.6107    247799.02696    0.00602         14.6811    0.0000
2020.6134    247799.02596    0.00557         13.8120    0.0000
2020.6161    247799.02522    0.00690         17.6681    0.0000
2020.6189    247799.02611    0.00543         13.3775    0.0000
2020.6216    247799.02702    0.00574         14.0067    0.0000
2020.6243    247799.02651    0.00585         14.4492    0.0000
2020.6270    247799.02793    0.00537         13.6366    0.0000
