#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2018.3219     -5.57     -2.46     3.4370     4.9291
2018.3247     -5.62     -4.31     3.7810     5.3886
2018.3274     -7.06     -3.24     3.5164     5.0836
2018.3301     -4.98     -4.50     3.5162     5.0808
2018.3329     -7.29     -3.24     2.9975     4.2816
2018.3356     -5.28     -3.46     3.2192     4.6363
2018.3384     -6.44     -5.36     3.2971     4.7407
2018.3411     -7.70     -0.81     3.5000     5.0112
2018.3438     -6.52     -3.76     3.4900     4.9982
2018.3466     -5.60     -3.79     3.7174     5.3046
2018.3493     -7.12     -0.57     3.2359     4.6592
2018.3521     -6.62     -1.25     3.2220     4.5969
2018.3548     -9.05     -0.56     3.4105     4.9950
2018.3575     -7.69     -3.08     3.2835     4.7218
2018.3603     -5.72     -5.45     3.0497     4.3539
2018.3630     -3.22     -5.49     3.6250     5.2011
2018.3658     -3.17     -1.97     3.3969     4.9342
2018.3685     -7.14     -1.09     3.7805     5.3884
2018.3712     -4.26     -4.86     3.6153     5.1198
2018.3740     -8.33     -4.87     3.8740     5.5155
2018.3767     -8.18     -3.56     3.8886     5.5784
2018.3795     -10.29     -3.09     4.1170     5.8398
2018.3822     -7.84     -4.67     3.7803     5.3427
2018.3849     -11.17     0.22     4.3918     6.2663
2018.3877     -5.33     -2.76     3.2840     4.7230
2018.3904     -7.22     -2.28     3.3764     4.8481
2018.3932     -8.01     -3.13     3.3568     4.8106
2018.3959     -6.57     -3.90     3.3408     4.7423
2018.3986     -3.89     -3.25     3.6761     5.2478
2018.4014     -5.58     -2.14     3.4179     4.8450
2018.4041     -7.84     -1.32     3.5464     5.0172
2018.4068     -7.57     -3.40     3.6752     5.2475
2018.4096     -4.58     -4.64     3.0182     4.3664
2018.4123     -6.33     -2.25     3.2192     4.6354
2018.4151     -7.56     -3.13     3.2200     4.6357
2018.4178     -6.62     -3.21     3.3767     4.8929
2018.4205     -7.99     -1.78     3.2818     4.6752
2018.4233     -8.96     0.90     3.5577     5.0873
2018.4260     -6.34     -1.95     3.7773     5.4435
2018.4288     -4.38     -2.04     3.8104     5.4741
2018.4315     -8.49     -3.92     4.0034     5.7348
2018.4342     -9.20     -1.58     3.3669     4.8827
2018.4370     -8.40     -5.81     3.9211     5.5755
2018.4397     -4.25     -2.07     3.5361     5.1630
2018.4425     -7.74     -1.56     3.4761     5.0427
2018.4452     -5.06     -7.10     3.5002     5.0123
2018.4479     -6.71     0.10     3.7343     5.4283
2018.4507     -6.62     -3.79     3.2795     4.7784
2018.4534     -5.91     -5.56     3.3907     4.9103
2018.4562     -7.53     -4.90     3.6285     5.3339
2018.4589     -6.27     -3.52     3.4571     5.0520
2018.4616     -8.28     -0.77     3.6747     5.3494
2018.4644     -5.27     -2.64     3.8263     5.5734
2018.4671     -6.57     -1.93     3.4435     4.9923
2018.4699     -8.57     -4.26     3.4174     4.8996
2018.4726     -6.89     -3.66     3.7247     5.3686
2018.4753     -5.68     -4.44     3.4761     5.0401
2018.4781     -8.86     -1.58     3.9085     5.7098
2018.4808     -2.01     -7.92     4.6281     6.7320
2018.4836     -9.14     -3.14     3.9291     5.6101
2018.4863     -6.03     -7.77     4.3020     6.1474
2018.4890     -6.48     -8.07     3.7807     5.3884
2018.4918     -10.67     -6.64     4.4059     6.3299
2018.4945     -4.92     -6.05     3.6566     5.2692
2018.4973     -10.28     -0.02     4.3521     6.2745
2018.5000     -6.96     -6.59     3.5158     5.0335
2018.5027     -8.46     -5.39     3.7655     5.3203
2018.5055     -8.10     -6.01     3.5895     5.1187
2018.5082     -9.45     -5.17     3.2971     4.6826
2018.5110     -9.85     -3.35     3.7342     5.3266
2018.5137     -8.88     -8.27     3.6155     5.2282
2018.5164     -9.93     -4.28     3.3760     4.8463
2018.5192     -7.70     -7.55     3.4798     4.9854
2018.5219     -7.32     -7.09     3.7369     5.3890
2018.5247     -9.64     -5.26     4.1379     5.8673
2018.5274     -11.98     -10.13     4.0405     5.7556
2018.5301     -5.31     -4.23     4.2343     5.8919
2018.5329     -9.22     -8.28     4.1917     5.9371
2018.5356     -7.58     -10.95     4.1780     5.8715
2018.5384     -6.54     -7.92     3.7338     5.3729
2018.5411     -8.56     -7.38     3.9168     5.6322
2018.5438     -9.78     -1.84     4.3382     6.1326
2018.5466     -5.34     -10.04     5.5541     7.7643
2018.5493     -7.31     -15.55     5.2309     7.3894
2018.5521     -13.76     -0.64     5.0959     7.3049
2018.5548     -14.01     2.22     4.5655     6.4896
2018.5575     -12.49     -8.31     5.6289     7.9248
2018.5603     -8.52     -8.90     4.8496     6.8779
2018.5630     -8.02     -2.00     4.3865     6.1455
2018.5658     -9.68     -6.30     4.4801     6.2804
2018.5685     -8.15     -5.87     3.9352     5.5955
2018.5712     -7.54     -9.08     4.5780     6.5158
2018.5740     -10.02     -4.04     3.7715     5.3755
2018.5767     -9.91     -8.81     4.0937     5.8093
2018.5795     -9.42     -7.23     3.3902     4.7620
2018.5822     -10.01     -10.52     3.7897     5.5622
2018.5849     -14.73     -3.30     4.3807     6.3055
2018.5877     -9.59     -3.98     3.7973     5.4576
2018.5904     -8.70     -5.35     3.9848     5.6560
2018.5932     -12.83     -3.79     4.5314     6.4531
2018.5959     -10.93     -5.42     4.6418     6.5993
2018.5986     -8.63     -5.24     3.6405     5.2003
2018.6014     -9.72     -4.23     3.8198     5.5565
2018.6041     -7.68     -3.96     4.2972     6.1850
2018.6068     -11.01     -9.16     5.0281     7.2233
2018.6096     -7.37     -6.70     3.7381     5.4357
2018.6123     -9.33     -7.16     4.2405     6.1177
2018.6151     -6.54     -12.41     3.9682     5.6840
2018.6178     -8.01     -4.55     3.9983     5.7422
2018.6205     -10.60     1.34     5.0317     7.2165
2018.6233     -5.60     -1.55     4.7860     6.8381
2018.6260     -9.22     -6.60     4.4190     6.2431
2018.6288     -6.81     -2.74     4.1275     5.8527
2018.6315     -7.22     -4.55     3.7725     5.3759
2018.6342     -7.12     -0.01     4.7613     6.7017
2018.6370     -9.26     -2.84     4.5041     6.3573
2018.6397     -8.79     -7.95     4.3923     6.1590
2018.6425     -9.04     -3.10     4.1268     5.8525
2018.6452     -0.56     -5.64     4.3794     6.2284
2018.6479     -7.20     -7.11     4.1532     5.8289
2018.6507     -9.32     -2.42     4.0480     5.7068
2018.6534     -7.60     -4.71     3.8785     5.4147
2018.6562     -8.27     -5.02     3.7810     5.3439
2018.6589     -6.90     -6.47     3.9637     5.5302
2018.6616     -15.33     -6.57     5.3895     7.5453
2018.6644     -15.92     -6.23     4.9541     6.9067
2018.6671     -11.44     -8.95     4.7761     6.6774
2018.6699     -12.30     -10.47     5.5468     7.8732
2018.6726     -8.36     -5.93     3.8818     5.3636
2018.6753     -5.26     -5.76     3.9693     5.5864
2018.6781     -6.43     -7.06     4.6243     6.4142
2018.6808     -8.10     -2.91     3.8154     5.4342
2018.6836     -7.26     -8.09     3.4033     4.7807
2018.6863     -7.67     -6.24     3.3148     4.6595
2018.6890     -7.17     -2.71     3.3287     4.7439
2018.6918     -9.19     -2.16     3.3279     4.7260
2018.6945     -7.66     -4.86     3.4419     4.8935
2018.6973     -5.65     -7.87     3.3656     4.6721
2018.7000     -7.63     -5.76     3.4410     4.8906
2018.7027     -8.30     -6.06     3.4458     4.8381
2018.7055     -8.91     -6.81     3.3073     4.6531
2018.7082     -6.90     -7.02     3.3572     4.8132
2018.7110     -6.84     -7.16     3.7721     5.3757
2018.7137     -8.53     -2.12     3.3566     4.7619
2018.7164     -8.64     -2.98     3.2628     4.5915
2018.7192     -7.85     -2.14     3.9160     5.5141
2018.7219     -10.40     0.82     3.7224     5.3591
2018.7247     -6.65     -2.58     3.5742     5.1014
2018.7274     -8.88     -2.38     3.3421     4.6977
2018.7301     -7.83     -1.61     3.4163     4.8957
2018.7329     -7.71     -4.43     3.3984     4.8202
2018.7356     -7.55     -3.99     3.3668     4.8812
2018.7384     -8.48     -4.21     3.3173     4.7671
2018.7411     -7.38     -6.11     3.5006     5.0140
2018.7438     -7.95     -0.19     3.5157     5.0342
2018.7466     -4.62     -3.12     3.3414     4.7425
2018.7493     -6.36     -3.59     3.2201     4.6366
2018.7521     -5.69     -1.60     3.1572     4.5533
2018.7548     -5.70     -2.99     3.1777     4.6388
2018.7575     -6.88     -0.32     3.4758     5.0400
2018.7603     -6.21     -0.88     3.2229     4.5989
2018.7630     -6.26     -0.18     3.1433     4.4912
2018.7658     -7.72     -1.06     3.3174     4.7672
2018.7685     -7.59     -0.52     3.4417     4.8909
2018.7712     -6.41     -1.77     3.2222     4.5978
2018.7740     -7.61     -2.45     3.2970     4.7397
2018.7767     -7.14     -3.04     3.3166     4.7669
2018.7795     -7.50     -3.29     3.2730     4.7510
2018.7822     -5.89     -1.37     3.6192     5.1729
2018.7849     -5.74     -1.76     3.5006     5.0762
2018.7877     -7.18     -3.23     3.4179     4.9628
2018.7904     -6.31     -4.56     3.1774     4.5806
2018.7932     -6.64     -5.42     3.4803     4.9856
2018.7959     -8.03     -1.12     3.1908     4.5429
2018.7986     -5.64     -0.31     3.1734     4.6202
2018.8014     -7.40     -3.25     3.2516     4.7241
2018.8041     -6.40     -2.65     3.2973     4.7407
2018.8068     -5.67     -3.05     3.3758     4.8479
2018.8096     -6.01     -1.93     3.2569     4.7476
2018.8123     -5.83     1.55     3.2996     4.7915
2018.8151     -4.32     -3.32     3.3171     4.7687
2018.8178     -3.89     -1.03     3.1570     4.5524
2018.8205     -4.92     -0.71     3.0966     4.4726
2018.8233     -6.79     -1.11     2.9434     4.2242
2018.8260     -2.73     -2.78     3.0392     4.3949
2018.8288     -7.65     -2.35     3.0802     4.4504
2018.8315     -6.13     -2.46     3.0032     4.3457
2018.8342     -4.17     -4.54     3.1330     4.6244
2018.8370     -5.46     -2.74     3.0389     4.3964
2018.8397     -6.65     -1.18     3.0390     4.3964
2018.8425     -6.17     -2.94     3.0184     4.3679
2018.8452     -6.02     -5.55     3.0027     4.3446
2018.8479     -5.66     -5.31     3.0969     4.4742
2018.8507     -6.94     -4.40     3.0685     4.4327
2018.8534     -6.90     -2.25     3.0758     4.4347
2018.8562     -5.75     -1.44     3.1438     4.5339
2018.8589     -5.29     -2.03     3.2206     4.6392
2018.8616     -6.02     -1.63     3.1775     4.5807
2018.8644     -7.57     -0.31     3.0621     4.3239
2018.8671     -5.96     -2.34     3.3975     4.8755
2018.8699     -4.38     -0.92     3.0770     4.3872
2018.8726     -5.57     -3.01     3.0779     4.3890
2018.8753     -6.53     -0.91     3.2650     4.6410
2018.8781     -6.37     -1.88     3.0687     4.4341
2018.8808     -6.78     -1.42     3.3136     4.8090
2018.8836     -6.32     -2.27     3.2973     4.7422
2018.8863     -5.33     -0.80     3.0800     4.4489
2018.8890     -6.45     -2.81     3.2845     4.7222
2018.8918     -6.26     -1.60     3.1439     4.5353
2018.8945     -6.04     -1.02     2.9391     4.2610
2018.8973     -6.04     -1.30     2.9678     4.1955
2018.9000     -6.19     -0.35     3.2012     4.5543
2018.9027     -6.75     -3.19     3.1908     4.5416
2018.9055     -4.79     -1.03     3.0176     4.3662
2018.9082     -6.90     -2.24     3.1240     4.4524
2018.9110     -5.83     -2.37     3.2841     4.7235
2018.9137     -6.26     0.09     3.0799     4.4489
2018.9164     -6.45     0.57     3.3001     4.7920
2018.9192     -7.98     -0.12     3.1925     4.5517
2018.9219     -4.64     -0.55     3.1248     4.4526
2018.9247     -6.17     -1.53     3.0196     4.4150
2018.9274     -5.08     -2.28     3.0792     4.4486
2018.9301     -8.26     -3.93     3.0034     4.3472
2018.9329     -6.78     -6.47     3.1438     4.5353
2018.9356     -7.18     -4.35     3.0181     4.3663
2018.9384     -6.96     -6.60     3.2654     4.6412
2018.9411     -6.43     -3.98     2.9873     4.2785
2018.9438     -6.52     -4.31     2.8475     4.0918
2018.9466     -4.48     -5.45     2.9867     4.2775
2018.9493     -4.55     -4.42     3.0033     4.3471
2018.9521     -6.22     -4.22     2.9282     4.2457
2018.9548     -5.76     -4.23     3.1770     4.6386
2018.9575     -6.52     -2.06     3.0030     4.3457
2018.9603     -7.12     -1.42     3.0188     4.4138
2018.9630     -5.72     -4.05     3.1440     4.5349
2018.9658     -3.56     -6.61     3.4347     4.9726
2018.9685     -6.32     -1.17     3.0038     4.3045
2018.9712     -4.78     -4.15     3.0803     4.4504
2018.9740     -5.75     -4.83     3.2253     4.6922
2018.9767     -5.27     -4.34     2.9095     4.1653
2018.9795     -5.22     -4.45     3.0032     4.3457
2018.9822     -5.99     -3.94     2.8279     4.0089
2018.9849     -6.28     -4.34     2.9264     4.2364
2018.9877     -6.12     -4.45     2.9399     4.2613
2018.9904     -5.93     -4.64     2.8470     4.0922
2018.9932     -5.29     -7.36     2.9122     4.1765
2018.9959     -6.07     -4.88     2.9056     4.1589
2018.9986     -5.84     -4.88     2.8596     4.1459
2019.0014     -5.98     -2.85     3.0030     4.3457
2019.0041     -5.79     -1.06     2.9402     4.2613
2019.0068     -6.40     -5.45     2.9397     4.2620
2019.0096     -5.94     -6.61     3.1579     4.5542
2019.0123     -6.76     -0.35     2.9766     4.2547
2019.0151     -4.90     -8.33     3.0608     4.3675
2019.0178     -4.27     -7.09     3.0794     4.4487
2019.0205     -6.63     -1.79     3.0184     4.3679
2019.0233     -5.41     -2.29     3.2218     4.5969
2019.0260     -5.37     -2.12     3.0496     4.3526
2019.0288     -5.74     -3.73     3.0456     4.3007
2019.0315     -6.23     -3.06     2.9095     4.1632
2019.0342     -6.24     -1.36     2.9658     4.1843
2019.0370     -5.61     -1.81     2.9114     4.1753
2019.0397     -5.64     -4.25     3.0498     4.3527
2019.0425     -6.60     -1.30     2.9045     4.1106
2019.0452     -4.67     -5.54     3.0494     4.3525
2019.0479     -6.40     -6.02     2.9689     4.1959
2019.0507     -5.93     -1.29     2.9683     4.1970
2019.0534     -5.25     -2.42     3.1278     4.4678
2019.0562     -6.29     -3.48     2.9845     4.2646
2019.0589     -4.79     -2.42     3.0524     4.3637
2019.0616     -4.70     -0.97     2.9840     4.2641
2019.0644     -4.74     -2.83     2.9880     4.2801
2019.0671     -5.69     -4.42     2.9769     4.2560
2019.0699     -5.46     -3.02     3.0029     4.3456
2019.0726     -4.97     -6.77     2.9090     4.1652
2019.0753     -4.46     -5.22     2.9283     4.2444
2019.0781     -5.49     -1.81     3.0643     4.3832
2019.0808     -6.21     -3.11     3.1626     4.5775
2019.0836     -5.07     -2.30     3.1726     4.4624
2019.0863     -6.17     -2.94     3.0341     4.2826
2019.0890     -7.41     2.11     3.0519     4.3626
2019.0918     -4.95     -1.75     3.0034     4.3029
2019.0945     -6.11     -1.96     3.1180     4.4451
2019.0973     -6.89     0.82     3.1233     4.4043
2019.1000     -5.63     -1.17     3.1172     4.4425
2019.1027     -6.05     1.83     2.9850     4.2657
2019.1055     -5.31     -1.97     3.1724     4.6193
2019.1082     -3.62     -1.68     3.3444     4.7595
2019.1110     -4.67     -2.44     3.0909     4.3045
2019.1137     -7.23     -1.70     3.0693     4.4330
2019.1164     -4.65     -1.65     3.1900     4.5403
2019.1192     -5.31     -1.98     3.0416     4.2847
2019.1219     -6.13     -1.07     3.1084     4.3427
2019.1247     -5.35     -2.17     3.1004     4.3704
2019.1274     -5.42     -2.83     2.9844     4.2642
2019.1301     -6.04     -4.95     3.2849     4.7248
2019.1329     -6.35     0.60     3.2631     4.5916
2019.1356     -5.94     -1.55     2.9689     4.1959
2019.1384     -5.15     -0.70     3.2588     4.6328
2019.1411     -5.32     0.58     3.2783     4.6573
2019.1438     -4.79     -1.30     3.3247     4.6736
2019.1466     -5.04     -2.08     2.9498     4.1148
2019.1493     -7.03     -1.36     3.3272     4.7257
2019.1521     -7.17     0.67     2.9835     4.2639
2019.1548     -5.53     -4.24     3.1739     4.4699
2019.1575     -4.78     -1.32     3.0636     4.4222
2019.1603     -4.62     -4.27     3.1592     4.6031
2019.1630     -5.78     -0.52     3.2194     4.6364
2019.1658     -6.27     -2.41     3.0634     4.3258
2019.1685     -5.90     -3.05     3.1577     4.5535
2019.1712     -5.48     -2.13     2.8604     4.1462
2019.1740     -4.06     -0.04     3.4703     5.0169
2019.1767     -5.95     -2.92     2.9941     4.3288
2019.1795     -5.68     -3.32     2.9200     4.1779
2019.1822     -6.36     -2.75     3.3407     4.7422
2019.1849     -5.70     -0.73     3.0029     4.3456
2019.1877     -7.27     -3.85     2.9602     4.1819
2019.1904     -6.35     0.31     2.9278     4.2455
2019.1932     -6.70     -1.06     3.4909     5.2106
2019.1959     -6.23     -2.51     4.1650     6.0157
2019.1986     -4.37     -1.79     4.4041     6.2223
2019.2014     -4.66     -1.64     4.2848     6.2709
2019.2041     -5.39     -2.34     3.1701     4.4621
2019.2068     -5.04     -2.09     3.1528     4.3869
2019.2096     -5.30     -6.22     4.2087     6.1670
2019.2123     -4.60     -3.73     3.4526     5.0508
2019.2151     -6.32     -2.57     3.5071     5.0701
2019.2178     -6.73     -2.38     3.1345     4.5199
